"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57556","CO_83004",0.986,0.013,0.001,0.007,63045,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57553","CO_83004",0.978,0.02,0.002,0.012,57591,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57602","CO_83004",0.987,0.01,0.004,0.008,62046,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57558","CO_83004",0.985,0.014,0.001,0.008,60611,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57555","CO_83004",0.983,0.017,0,0.009,60433,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57599","CO_83004",0.98,0.019,0.001,0.01,57812,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57565","CO_83004",0.985,0.015,0,0.008,61446,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57608","CO_83004",0.987,0.012,0.001,0.007,63008,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57603","CO_83004",0.982,0.017,0.001,0.01,56952,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57625","CO_83004",0.972,0.013,0.015,0.022,58274,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57612","CO_83004",0.983,0.016,0.001,0.009,62772,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57615","CO_83004",0.988,0.011,0.001,0.007,56817,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57610","CO_83004",0.986,0.014,0,0.007,45405,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57619","CO_83004",0.979,0.021,0,0.011,61634,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57624","CO_83004",0.972,0.026,0.002,0.015,59475,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57628","CO_83004",0.97,0.028,0.002,0.016,58458,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57630","CO_83004",0.975,0.024,0,0.013,55824,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57912","CO_83004",0.986,0.005,0.008,0.011,58666,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57901","CO_83004",0.971,0.025,0.005,0.017,53013,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57853","CO_83004",0.977,0.021,0.002,0.013,52589,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57836","CO_83004",0.981,0.019,0,0.01,61695,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57631","CO_83004",0.974,0.026,0,0.013,54302,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_82916","CO_83004",0.983,0.014,0.003,0.01,53751,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57916","CO_83004",0.963,0.035,0.002,0.019,54013,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57917","CO_83004",0.982,0.017,0,0.009,51308,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57915","CO_83004",0.977,0.023,0,0.012,52114,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_63488","CO_83004",0.989,0.011,0,0.005,61450,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97385","CO_83004",0.987,0.012,0.001,0.007,59070,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97596","CO_83004",0.978,0.018,0.004,0.013,57590,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97370","CO_83004",0.991,0.009,0,0.004,64466,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97347","CO_83004",0.989,0.011,0,0.006,61144,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57609","CO_83004",0.987,0.006,0.007,0.01,55682,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57550","CO_83004",0.983,0.014,0.002,0.009,57390,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57551","CO_83004",0.993,0.007,0,0.004,58618,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_21085","CO_83004",0.99,0.003,0.007,0.009,56684,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57614","CO_83004",0.983,0.013,0.004,0.011,59522,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57620","CO_83004",0.966,0.026,0.008,0.021,59218,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57557","CO_83004",0.993,0.007,0,0.004,57740,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97548","CO_83004",0.99,0.01,0,0.005,62937,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57633","CO_83004",0.979,0.02,0.001,0.011,59991,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57636","CO_83004",0.978,0.018,0.004,0.013,57868,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57518","CO_83004",0.986,0.014,0,0.007,57376,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57607","CO_83004",0.977,0.021,0.001,0.012,63378,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57701","CO_83004",0.99,0.01,0,0.005,54310,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57552","CO_83004",0.985,0.014,0.001,0.008,62527,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-83004","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_06912","CO_83005",0.98,0.013,0.007,0.013,57660,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57538","CO_83005",0.983,0.012,0.005,0.011,53037,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57553","CO_83005",0.988,0.009,0.003,0.007,57095,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57505","CO_83005",0.991,0.009,0,0.005,62000,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57549","CO_83005",0.987,0.013,0,0.007,59409,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57556","CO_83005",0.992,0.008,0,0.004,62540,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57555","CO_83005",0.983,0.017,0,0.009,59873,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57558","CO_83005",0.98,0.016,0.005,0.012,60244,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57599","CO_83005",0.984,0.013,0.003,0.01,57253,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57565","CO_83005",0.986,0.013,0.001,0.007,60974,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57612","CO_83005",0.992,0.007,0.001,0.004,62237,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57608","CO_83005",0.991,0.009,0,0.005,62464,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57610","CO_83005",0.991,0.009,0,0.005,45153,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57602","CO_83005",0.99,0.01,0,0.005,61488,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57603","CO_83005",0.986,0.014,0,0.007,56422,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57615","CO_83005",0.985,0.015,0,0.007,56283,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57619","CO_83005",0.988,0.012,0,0.006,61161,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57628","CO_83005",0.974,0.018,0.009,0.017,57875,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57624","CO_83005",0.986,0.014,0,0.007,59076,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57630","CO_83005",0.988,0.012,0,0.006,55496,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57836","CO_83005",0.988,0.012,0,0.006,61141,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57625","CO_83005",0.957,0.041,0.002,0.022,57768,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57853","CO_83005",0.987,0.013,0,0.007,52184,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57916","CO_83005",0.962,0.019,0.019,0.028,53686,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57901","CO_83005",0.975,0.022,0.003,0.014,52511,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57631","CO_83005",0.968,0.03,0.003,0.018,53848,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57912","CO_83005",0.958,0.041,0.001,0.022,58120,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57915","CO_83005",0.978,0.021,0.001,0.012,51626,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57917","CO_83005",0.961,0.037,0.002,0.021,50882,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_63488","CO_83005",0.989,0.011,0,0.005,60911,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_82916","CO_83005",0.988,0.012,0,0.006,53399,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_97370","CO_83005",0.99,0.009,0.001,0.006,64038,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_97347","CO_83005",0.988,0.01,0.002,0.007,60833,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_97385","CO_83005",0.991,0.005,0.004,0.007,58588,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_97596","CO_83005",0.99,0.01,0,0.005,57154,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57551","CO_83005",0.992,0.008,0,0.004,58119,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_97548","CO_83005",0.99,0.01,0,0.005,62391,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57550","CO_83005",0.986,0.014,0.001,0.008,56991,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57557","CO_83005",0.99,0.01,0,0.005,57320,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57609","CO_83005",0.985,0.015,0,0.008,55243,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57614","CO_83005",0.98,0.02,0,0.01,58970,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57633","CO_83005",0.974,0.023,0.002,0.014,59457,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_21085","CO_83005",0.989,0.01,0.001,0.006,56364,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57518","CO_83005",0.989,0.011,0,0.006,56925,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57636","CO_83005",0.979,0.015,0.006,0.013,57330,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57620","CO_83005",0.976,0.023,0.001,0.013,58745,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57607","CO_83005",0.987,0.013,0,0.006,62943,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57552","CO_83005",0.99,0.01,0,0.005,62089,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_57701","CO_83005",0.993,0.007,0,0.004,53794,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-83005","Schaaps","kid","Schaaps-71",134,"2","Schaaps_134_2"
"CO_06912","CO_83006",0.971,0.028,0.001,0.015,61161,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57549","CO_83006",0.989,0.005,0.006,0.009,62832,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57505","CO_83006",0.99,0.009,0,0.005,65681,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57556","CO_83006",0.992,0.008,0,0.004,66317,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57538","CO_83006",0.988,0.01,0.002,0.007,56211,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57558","CO_83006",0.992,0.008,0,0.004,63784,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57553","CO_83006",0.987,0.013,0,0.007,60514,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57555","CO_83006",0.987,0.013,0,0.007,63542,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57602","CO_83006",0.967,0.029,0.004,0.018,65214,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57599","CO_83006",0.989,0.011,0,0.006,60711,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57612","CO_83006",0.99,0.009,0.002,0.006,65981,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57565","CO_83006",0.987,0.013,0,0.007,64572,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57615","CO_83006",0.987,0.013,0,0.007,59669,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57608","CO_83006",0.984,0.016,0,0.008,66289,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57603","CO_83006",0.983,0.017,0,0.008,59845,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57628","CO_83006",0.984,0.014,0.002,0.009,61396,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57610","CO_83006",0.989,0.011,0,0.005,47771,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57619","CO_83006",0.981,0.018,0,0.009,64832,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57624","CO_83006",0.985,0.014,0,0.008,62498,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57625","CO_83006",0.977,0.022,0.001,0.012,61163,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57630","CO_83006",0.98,0.017,0.002,0.011,58680,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57836","CO_83006",0.99,0.009,0,0.005,64819,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57916","CO_83006",0.983,0.008,0.008,0.012,56776,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57631","CO_83006",0.975,0.025,0.001,0.013,57068,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_63488","CO_83006",0.993,0.005,0.002,0.005,64493,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57853","CO_83006",0.988,0.012,0,0.006,55236,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57915","CO_83006",0.987,0.013,0,0.007,54822,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57912","CO_83006",0.981,0.019,0.001,0.01,61595,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57901","CO_83006",0.98,0.019,0.001,0.011,55509,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57917","CO_83006",0.979,0.02,0.001,0.011,53951,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_82916","CO_83006",0.983,0.016,0.001,0.009,56560,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97370","CO_83006",0.991,0.007,0.001,0.005,67776,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97347","CO_83006",0.989,0.01,0,0.005,64284,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97385","CO_83006",0.966,0.033,0,0.017,62108,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97596","CO_83006",0.986,0.014,0,0.007,60476,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57550","CO_83006",0.989,0.007,0.004,0.008,60349,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_97548","CO_83006",0.988,0.012,0,0.006,66095,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_21085","CO_83006",0.984,0.006,0.009,0.013,59526,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57614","CO_83006",0.982,0.017,0,0.009,62542,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
