"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_34130","CO_E41",0.994,0.006,0,0.003,64066,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E41","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_34130","CO_E45",0.994,0.006,0,0.003,67211,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E45","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_34130","CO_E43",0.992,0.008,0,0.004,66439,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E43","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_34130","CO_E06",0.3,0.4,0.3,0.5,59243,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E06","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_34130","CO_E48",0.992,0.007,0.001,0.004,65001,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E48","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_34130","CO_E47",0.993,0.007,0,0.004,65412,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E47","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_34130","CO_E49",0.992,0.008,0,0.004,65592,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E49","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_34130","CO_E51",0.993,0.007,0,0.004,68311,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E51","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_34130","CO_E50",0.991,0.009,0,0.005,58134,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E50","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_34130","CO_E55",0.993,0.005,0.001,0.004,65235,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E55","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_34130","CO_E52",0.993,0.007,0,0.004,63972,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E52","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_34130","CO_E53",0.99,0.01,0,0.005,63474,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E53","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_34130","CO_E59",0.994,0.005,0,0.003,63018,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E59","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_34130","CO_E54",0.992,0.008,0,0.004,60951,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E54","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_34130","CO_E56",0.994,0.006,0,0.003,62804,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E56","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_34130","CO_E57",0.993,0.006,0,0.003,60597,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E57","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_34130","CO_E58",0.994,0.006,0,0.003,67738,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E58","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_34130","CO_E64",0.993,0.006,0.001,0.004,64258,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E64","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_34130","CO_E63",0.991,0.009,0,0.005,65972,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E63","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_34130","CO_E61",0.987,0.012,0.001,0.007,58425,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E61","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_34130","CO_E60",0.986,0.01,0.005,0.009,60846,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E60","Cooks","egg","Cooks-31",31,"collected","Cooks-31_collected"
"CO_34130","CO_E71",0.993,0.006,0.001,0.004,66655,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E71","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_34130","CO_E77",0.995,0,0.004,0.004,62836,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E77","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_34130","CO_E73",0.995,0.005,0,0.003,61299,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E73","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_34130","CO_E70",0.99,0.006,0.004,0.007,63653,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E70","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_34130","CO_E72",0.992,0.007,0,0.004,61364,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E72","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_34130","CO_E74",0.994,0.006,0,0.003,71732,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E74","Schaaps","egg","Schaaps-108",108,"collected","Schaaps-108_collected"
"CO_34130","CO_E76",0.994,0.006,0,0.003,68960,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E76","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_34130","CO_E75",0.993,0.007,0,0.004,62009,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E75","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_34130","CO_E78",0.993,0.007,0,0.004,60817,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E78","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_34130","CO_E80",0.992,0.008,0,0.004,70893,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E80","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_34130","CO_E79",0.994,0.006,0,0.003,62465,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E79","Cooks","egg","Cooks-24",24,"collected","Cooks-24_collected"
"CO_34130","CO_E81",0.991,0.008,0.001,0.005,63320,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E81","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_34130","CO_57550",0.992,0.005,0.003,0.005,62621,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57550","Cathys","mom","Cathys-03",NA,NA,NA
"CO_34130","CO_E84",0.992,0.008,0,0.004,63020,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E84","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_34130","CO_E82",0.991,0.008,0,0.005,64932,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E82","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_34130","CO_57551",0.994,0.005,0,0.003,63951,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57551","Struthers","mom","Struthers-20",NA,NA,NA
"CO_34130","CO_E83",0.991,0.008,0,0.004,61508,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","E83","Reinarz","egg","Reinarz-01",1,"collected","Reinarz-01_collected"
"CO_34130","CO_57609",0.992,0.008,0,0.004,60814,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57609","Cooks","mom","Cooks-24",NA,NA,NA
"CO_34130","CO_57557",0.995,0.005,0,0.003,63134,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57557","Cooks","dad","Cooks-24",NA,NA,NA
"CO_34130","CO_57614",0.993,0.007,0,0.003,64921,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA
"CO_34130","CO_57633",0.99,0.01,0,0.005,65427,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57633","Cooks","dad","Cooks-31",NA,NA,NA
"CO_34130","CO_57620",0.986,0.013,0.001,0.008,64610,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57620","Jims","dad","Jims-01",NA,NA,NA
"CO_34130","CO_97548",0.993,0.007,0,0.004,68699,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA
"CO_34130","CO_21085",0.993,0.006,0,0.003,61936,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA
"CO_34131","CO_39032",0.993,0.006,0.001,0.004,59258,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39032","Cooks","kid","Cooks-24",6,"1","Cooks_6_1"
"CO_34130","CO_57607",0.993,0.007,0,0.004,69299,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_34131","CO_39031",0.992,0.007,0,0.004,49716,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39031","Cooks","kid","Cooks-24",6,"1","Cooks_6_1"
"CO_34130","CO_57636",0.986,0.014,0,0.007,63075,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57636","Blue Cloud","dad","none",NA,NA,NA
"CO_34130","CO_57701",0.993,0.007,0,0.004,59299,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA
"CO_34130","CO_57552",0.992,0.008,0,0.004,68221,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57552","Struthers","dad","Struthers-20",NA,NA,NA
"CO_34130","CO_57518",0.992,0.008,0,0.004,62596,"2881-34130","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA
"CO_34131","CO_39033",0.993,0.007,0,0.004,63599,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39033","Cooks","kid","Cooks-24",6,"1","Cooks_6_1"
"CO_34131","CO_39038",0.992,0.008,0,0.004,58448,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39038","Schaaps","kid","Schaaps-80",59,"1","Schaaps_59_1"
"CO_34131","CO_39040",0.992,0.008,0,0.004,61354,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39040","Schaaps","kid","Schaaps-80",59,"1","Schaaps_59_1"
"CO_34131","CO_39039",0.988,0.012,0,0.006,57841,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39039","Schaaps","kid","Schaaps-80",59,"1","Schaaps_59_1"
"CO_34131","CO_39045",0.993,0.007,0,0.004,55622,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39045","Cooks","kid","Cooks-24",6,"1","Cooks_6_1"
"CO_34131","CO_57549",0.992,0.007,0.001,0.004,59766,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57549","Cathys","dad","Cathys-03",NA,NA,NA
"CO_34131","CO_57555",0.987,0.006,0.008,0.01,60358,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA
"CO_34131","CO_57553",0.989,0.006,0.005,0.008,57510,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA
"CO_34131","CO_39041",0.991,0.009,0,0.005,60693,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2811-39041","Schaaps","kid","Schaaps-80",59,"1","Schaaps_59_1"
"CO_34131","CO_57505",0.993,0.007,0,0.003,62427,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57505","Cooks","dad","Cooks-23",NA,NA,NA
"CO_34131","CO_57538",0.99,0.01,0,0.005,53325,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA
"CO_34131","CO_57556",0.992,0.006,0.002,0.005,63019,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA
"CO_34131","CO_57565",0.991,0.009,0,0.005,61348,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA
"CO_34131","CO_57602",0.941,0.05,0.009,0.034,61948,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57602","Cooks","dad","Cooks-18",NA,NA,NA
"CO_34131","CO_57603",0.994,0.006,0,0.003,56863,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA
"CO_34131","CO_57558",0.989,0.01,0,0.006,60596,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57558","Cooks","mom","Cooks-31",NA,NA,NA
"CO_34131","CO_57608",0.992,0.008,0,0.004,62872,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_34131","CO_57615",0.993,0.004,0.003,0.005,56838,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_34131","CO_57619",0.992,0.005,0.003,0.005,61525,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA
"CO_34131","CO_57836",0.321,0.56,0.119,0.399,61666,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_34131","CO_57612",0.992,0.007,0,0.004,62598,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA
"CO_34131","CO_57624",0.99,0.01,0,0.005,59464,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA
"CO_34131","CO_57630",0.986,0.009,0.005,0.009,55745,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57630","Alishas","dad","none",NA,NA,NA
"CO_34131","CO_57610",0.989,0.011,0,0.006,45441,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA
"CO_34131","CO_57599",0.979,0.021,0,0.011,57758,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57599","Cathys","dad","Cathys-02",NA,NA,NA
"CO_34131","CO_57628",0.956,0.036,0.008,0.026,58360,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57628","Alishas","dad","none",NA,NA,NA
"CO_34131","CO_57625",0.983,0.015,0.002,0.01,58153,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57625","Alishas","dad","none",NA,NA,NA
"CO_34131","CO_57916",0.993,0.001,0.006,0.006,54005,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57916","Alishas","dad","none",NA,NA,NA
"CO_34131","CO_57631",0.986,0.014,0.001,0.007,54249,"2881-34131","Make Believe","kid","MakeBelieve-26",38,"2","Make Believe_38_2","2850-57631","Alishas","dad","none",NA,NA,NA
