"location1","location2","mom1","dad2","attempt1","attempt2","rest.SI","pairwise"
"CHR-27","CHR-139","2640-97331","2850-57579","2","2",0.32258064516129,"2640-97331_2850-57579"
"CHR-27","CHR-19","2640-97331","2850-57589","2","2",0.32258064516129,"2640-97331_2850-57589"
"CHR-27","CHR-9","2640-97331","unb-CHR-7and9","2","2",0.32258064516129,"2640-97331_unb-CHR-7and9"
"CHR-27","CHR-4","2640-97331","2811-83208","2","2",0.32258064516129,"2640-97331_2811-83208"
"CHR-27","CHR-33","2640-97331","2850-57669","2","2",0.297491039426523,"2640-97331_2850-57669"
"CHR-27","CHR-45","2640-97331","2850-57653","2","2",0.290322580645161,"2640-97331_2850-57653"
"CHR-27","CHR-151","2640-97331","2850-57570","2","2",0.304659498207885,"2640-97331_2850-57570"
"CHR-27","CHR-39","2640-97331","2850-57620","2","2",0.32258064516129,"2640-97331_2850-57620"
"CHR-27","CHR-95","2640-97331","2850-57881","2","2",0.32258064516129,"2640-97331_2850-57881"
"CHR-27","CHR-16","2640-97331","2850-57581","2","2",0.304659498207885,"2640-97331_2850-57581"
"CHR-27","CHR-115","2640-97331","2850-57745","2","2",0.308243727598566,"2640-97331_2850-57745"
"CHR-27","CHR-78","2640-97331","2850-57744","2","2",0.32258064516129,"2640-97331_2850-57744"
"CHR-27","CHR-77","2640-97331","unb-CHR-77","2","2",0.293906810035842,"2640-97331_unb-CHR-77"
"CHR-27","CHR-93","2640-97331","2640-97588","2","2",0.297491039426523,"2640-97331_2640-97588"
"CHR-27","CHR-119","2640-97331","2850-57806","2","2",0.301075268817204,"2640-97331_2850-57806"
"CHR-27","CHR-12","2640-97331","unb-CHR-76and12","2","2",0.293906810035842,"2640-97331_unb-CHR-76and12"
"CHR-27","CHR-6","2640-97331","2850-57582","2","2",0.32258064516129,"2640-97331_2850-57582"
"CHR-27","CHR-52","2640-97331","2850-57742","2","2",0.290322580645161,"2640-97331_2850-57742"
"CHR-27","CHR-112","2640-97331","2850-57647","2","2",0.32258064516129,"2640-97331_2850-57647"
"CHR-27","CHR-99","2640-97331","2850-57578","2","2",0.32258064516129,"2640-97331_2850-57578"
"CHR-27","CHR-101","2640-97331","2850-57733","2","2",0.32258064516129,"2640-97331_2850-57733"
"CHR-27","CHR-150","2640-97331","2850-57577","2","2",0.32258064516129,"2640-97331_2850-57577"
"CHR-27","CHR-32","2640-97331","2850-57731","2","3",0.301075268817204,"2640-97331_2850-57731"
"CHR-27","CHR-149","2640-97331","2850-57669","2","3",0.297491039426523,"2640-97331_2850-57669"
"CHR-109","CHR-29","2640-97358","2850-57808","2","1",0.297491039426523,"2640-97358_2850-57808"
"CHR-109","CHR-32","2640-97358","2850-57731","2","1",0.318996415770609,"2640-97358_2850-57731"
"CHR-109","CHR-102","2640-97358","2640-97589","2","1",0.293906810035842,"2640-97358_2640-97589"
"CHR-109","CHR-96","2640-97358","2850-57806","2","1",0.315412186379928,"2640-97358_2850-57806"
"CHR-109","CHR-58","2640-97358","2850-57579","2","1",0.318996415770609,"2640-97358_2850-57579"
"CHR-109","CHR-97","2640-97358","2850-57589","2","1",0.318996415770609,"2640-97358_2850-57589"
"CHR-109","CHR-7","2640-97358","unb-CHR-7and9","2","1",0.311827956989247,"2640-97358_unb-CHR-7and9"
"CHR-109","CHR-4","2640-97358","2811-83208","2","1",0.318996415770609,"2640-97358_2811-83208"
"CHR-109","CHR-33","2640-97358","2850-57669","2","1",0.301075268817204,"2640-97358_2850-57669"
"CHR-109","CHR-86","2640-97358","2850-57653","2","1",0.290322580645161,"2640-97358_2850-57653"
"CHR-109","CHR-133","2640-97358","2850-57570","2","1",0.28673835125448,"2640-97358_2850-57570"
"CHR-109","CHR-39","2640-97358","2850-57620","2","1",0.318996415770609,"2640-97358_2850-57620"
"CHR-109","CHR-25","2640-97358","2850-57881","2","1",0.318996415770609,"2640-97358_2850-57881"
"CHR-109","CHR-66","2640-97358","2850-57581","2","1",0.315412186379928,"2640-97358_2850-57581"
"CHR-109","CHR-80","2640-97358","2850-57580","2","1",0.318996415770609,"2640-97358_2850-57580"
"CHR-109","CHR-82","2640-97358","2850-57745","2","1",0.290322580645161,"2640-97358_2850-57745"
"CHR-109","CHR-78","2640-97358","2850-57744","2","1",0.318996415770609,"2640-97358_2850-57744"
"CHR-109","CHR-73","2640-97358","2850-57671","2","1",0.318996415770609,"2640-97358_2850-57671"
"CHR-109","CHR-77","2640-97358","unb-CHR-77","2","1",0.290322580645161,"2640-97358_unb-CHR-77"
"CHR-109","CHR-93","2640-97358","2640-97588","2","1",0.283154121863799,"2640-97358_2640-97588"
"CHR-109","CHR-37","2640-97358","2850-57806","2","1",0.311827956989247,"2640-97358_2850-57806"
"CHR-109","CHR-43","2640-97358","2850-57567","2","1",0.318996415770609,"2640-97358_2850-57567"
"CHR-109","CHR-76","2640-97358","unb-CHR-76and12","2","1",0.290322580645161,"2640-97358_unb-CHR-76and12"
"CHR-109","CHR-74","2640-97358","2850-57582","2","1",0.318996415770609,"2640-97358_2850-57582"
"CHR-109","CHR-110","2640-97358","2850-57742","2","1",0.301075268817204,"2640-97358_2850-57742"
"CHR-109","CHR-112","2640-97358","2850-57647","2","1",0.318996415770609,"2640-97358_2850-57647"
"CHR-109","CHR-99","2640-97358","2850-57578","2","1",0.318996415770609,"2640-97358_2850-57578"
"CHR-109","CHR-11","2640-97358","2850-57733","2","1",0.304659498207885,"2640-97358_2850-57733"
"CHR-109","CHR-148","2640-97358","2850-57582","2","1",0.318996415770609,"2640-97358_2850-57582"
"CHR-109","CHR-128","2640-97358","2850-57577","2","1",0.318996415770609,"2640-97358_2850-57577"
"CHR-109","CHR-145","2640-97358","unb-CHR-145","2","1",0.301075268817204,"2640-97358_unb-CHR-145"
"CHR-109","CHR-27","2640-97358","2850-57808","2","2",0.297491039426523,"2640-97358_2850-57808"
"CHR-109","CHR-109","2640-97358","2850-57731","2","2",0.318996415770609,"2640-97358_2850-57731"
"CHR-109","CHR-102","2640-97358","2640-97589","2","2",0.293906810035842,"2640-97358_2640-97589"
"CHR-109","CHR-96","2640-97358","2850-57806","2","2",0.315412186379928,"2640-97358_2850-57806"
"CHR-109","CHR-139","2640-97358","2850-57579","2","2",0.318996415770609,"2640-97358_2850-57579"
"CHR-109","CHR-19","2640-97358","2850-57589","2","2",0.318996415770609,"2640-97358_2850-57589"
"CHR-109","CHR-9","2640-97358","unb-CHR-7and9","2","2",0.311827956989247,"2640-97358_unb-CHR-7and9"
"CHR-109","CHR-4","2640-97358","2811-83208","2","2",0.318996415770609,"2640-97358_2811-83208"
"CHR-109","CHR-33","2640-97358","2850-57669","2","2",0.301075268817204,"2640-97358_2850-57669"
"CHR-109","CHR-45","2640-97358","2850-57653","2","2",0.290322580645161,"2640-97358_2850-57653"
"CHR-109","CHR-151","2640-97358","2850-57570","2","2",0.28673835125448,"2640-97358_2850-57570"
"CHR-109","CHR-39","2640-97358","2850-57620","2","2",0.318996415770609,"2640-97358_2850-57620"
"CHR-109","CHR-95","2640-97358","2850-57881","2","2",0.318996415770609,"2640-97358_2850-57881"
"CHR-109","CHR-16","2640-97358","2850-57581","2","2",0.315412186379928,"2640-97358_2850-57581"
"CHR-109","CHR-115","2640-97358","2850-57745","2","2",0.290322580645161,"2640-97358_2850-57745"
"CHR-109","CHR-78","2640-97358","2850-57744","2","2",0.318996415770609,"2640-97358_2850-57744"
"CHR-109","CHR-77","2640-97358","unb-CHR-77","2","2",0.290322580645161,"2640-97358_unb-CHR-77"
"CHR-109","CHR-93","2640-97358","2640-97588","2","2",0.283154121863799,"2640-97358_2640-97588"
"CHR-109","CHR-119","2640-97358","2850-57806","2","2",0.311827956989247,"2640-97358_2850-57806"
"CHR-109","CHR-12","2640-97358","unb-CHR-76and12","2","2",0.290322580645161,"2640-97358_unb-CHR-76and12"
"CHR-109","CHR-6","2640-97358","2850-57582","2","2",0.318996415770609,"2640-97358_2850-57582"
"CHR-109","CHR-52","2640-97358","2850-57742","2","2",0.301075268817204,"2640-97358_2850-57742"
"CHR-109","CHR-112","2640-97358","2850-57647","2","2",0.318996415770609,"2640-97358_2850-57647"
"CHR-109","CHR-99","2640-97358","2850-57578","2","2",0.318996415770609,"2640-97358_2850-57578"
"CHR-109","CHR-101","2640-97358","2850-57733","2","2",0.304659498207885,"2640-97358_2850-57733"
"CHR-109","CHR-150","2640-97358","2850-57577","2","2",0.318996415770609,"2640-97358_2850-57577"
"CHR-109","CHR-32","2640-97358","2850-57731","2","3",0.318996415770609,"2640-97358_2850-57731"
"CHR-109","CHR-149","2640-97358","2850-57669","2","3",0.301075268817204,"2640-97358_2850-57669"
"CHR-102","CHR-29","2811-38984","2850-57808","2","1",0.287096774193548,"2811-38984_2850-57808"
"CHR-102","CHR-32","2811-38984","2850-57731","2","1",0.296774193548387,"2811-38984_2850-57731"
"CHR-102","CHR-102","2811-38984","2640-97589","2","1",0.319354838709677,"2811-38984_2640-97589"
"CHR-102","CHR-96","2811-38984","2850-57806","2","1",0.303225806451613,"2811-38984_2850-57806"
"CHR-102","CHR-58","2811-38984","2850-57579","2","1",0.319354838709677,"2811-38984_2850-57579"
"CHR-102","CHR-97","2811-38984","2850-57589","2","1",0.319354838709677,"2811-38984_2850-57589"
"CHR-102","CHR-7","2811-38984","unb-CHR-7and9","2","1",0.319354838709677,"2811-38984_unb-CHR-7and9"
"CHR-102","CHR-4","2811-38984","2811-83208","2","1",0.319354838709677,"2811-38984_2811-83208"
"CHR-102","CHR-33","2811-38984","2850-57669","2","1",0.296774193548387,"2811-38984_2850-57669"
"CHR-102","CHR-86","2811-38984","2850-57653","2","1",0.287096774193548,"2811-38984_2850-57653"
"CHR-102","CHR-133","2811-38984","2850-57570","2","1",0.3,"2811-38984_2850-57570"
"CHR-102","CHR-39","2811-38984","2850-57620","2","1",0.319354838709677,"2811-38984_2850-57620"
"CHR-102","CHR-25","2811-38984","2850-57881","2","1",0.319354838709677,"2811-38984_2850-57881"
"CHR-102","CHR-66","2811-38984","2850-57581","2","1",0.303225806451613,"2811-38984_2850-57581"
"CHR-102","CHR-80","2811-38984","2850-57580","2","1",0.319354838709677,"2811-38984_2850-57580"
"CHR-102","CHR-82","2811-38984","2850-57745","2","1",0.303225806451613,"2811-38984_2850-57745"
"CHR-102","CHR-78","2811-38984","2850-57744","2","1",0.319354838709677,"2811-38984_2850-57744"
"CHR-102","CHR-73","2811-38984","2850-57671","2","1",0.319354838709677,"2811-38984_2850-57671"
"CHR-102","CHR-77","2811-38984","unb-CHR-77","2","1",0.290322580645161,"2811-38984_unb-CHR-77"
"CHR-102","CHR-93","2811-38984","2640-97588","2","1",0.293548387096774,"2811-38984_2640-97588"
"CHR-102","CHR-37","2811-38984","2850-57806","2","1",0.3,"2811-38984_2850-57806"
"CHR-102","CHR-43","2811-38984","2850-57567","2","1",0.319354838709677,"2811-38984_2850-57567"
"CHR-102","CHR-76","2811-38984","unb-CHR-76and12","2","1",0.290322580645161,"2811-38984_unb-CHR-76and12"
"CHR-102","CHR-74","2811-38984","2850-57582","2","1",0.319354838709677,"2811-38984_2850-57582"
"CHR-102","CHR-110","2811-38984","2850-57742","2","1",0.290322580645161,"2811-38984_2850-57742"
"CHR-102","CHR-112","2811-38984","2850-57647","2","1",0.319354838709677,"2811-38984_2850-57647"
"CHR-102","CHR-99","2811-38984","2850-57578","2","1",0.319354838709677,"2811-38984_2850-57578"
"CHR-102","CHR-11","2811-38984","2850-57733","2","1",0.316129032258064,"2811-38984_2850-57733"
"CHR-102","CHR-148","2811-38984","2850-57582","2","1",0.319354838709677,"2811-38984_2850-57582"
"CHR-102","CHR-128","2811-38984","2850-57577","2","1",0.319354838709677,"2811-38984_2850-57577"
"CHR-102","CHR-145","2811-38984","unb-CHR-145","2","1",0.312903225806452,"2811-38984_unb-CHR-145"
"CHR-102","CHR-27","2811-38984","2850-57808","2","2",0.287096774193548,"2811-38984_2850-57808"
"CHR-102","CHR-109","2811-38984","2850-57731","2","2",0.296774193548387,"2811-38984_2850-57731"
"CHR-102","CHR-102","2811-38984","2640-97589","2","2",0.319354838709677,"2811-38984_2640-97589"
"CHR-102","CHR-96","2811-38984","2850-57806","2","2",0.303225806451613,"2811-38984_2850-57806"
"CHR-102","CHR-139","2811-38984","2850-57579","2","2",0.319354838709677,"2811-38984_2850-57579"
"CHR-102","CHR-19","2811-38984","2850-57589","2","2",0.319354838709677,"2811-38984_2850-57589"
"CHR-102","CHR-9","2811-38984","unb-CHR-7and9","2","2",0.319354838709677,"2811-38984_unb-CHR-7and9"
"CHR-102","CHR-4","2811-38984","2811-83208","2","2",0.319354838709677,"2811-38984_2811-83208"
"CHR-102","CHR-33","2811-38984","2850-57669","2","2",0.296774193548387,"2811-38984_2850-57669"
"CHR-102","CHR-45","2811-38984","2850-57653","2","2",0.287096774193548,"2811-38984_2850-57653"
"CHR-102","CHR-151","2811-38984","2850-57570","2","2",0.3,"2811-38984_2850-57570"
"CHR-102","CHR-39","2811-38984","2850-57620","2","2",0.319354838709677,"2811-38984_2850-57620"
"CHR-102","CHR-95","2811-38984","2850-57881","2","2",0.319354838709677,"2811-38984_2850-57881"
"CHR-102","CHR-16","2811-38984","2850-57581","2","2",0.303225806451613,"2811-38984_2850-57581"
"CHR-102","CHR-115","2811-38984","2850-57745","2","2",0.303225806451613,"2811-38984_2850-57745"
"CHR-102","CHR-78","2811-38984","2850-57744","2","2",0.319354838709677,"2811-38984_2850-57744"
"CHR-102","CHR-77","2811-38984","unb-CHR-77","2","2",0.290322580645161,"2811-38984_unb-CHR-77"
"CHR-102","CHR-93","2811-38984","2640-97588","2","2",0.293548387096774,"2811-38984_2640-97588"
"CHR-102","CHR-119","2811-38984","2850-57806","2","2",0.3,"2811-38984_2850-57806"
"CHR-102","CHR-12","2811-38984","unb-CHR-76and12","2","2",0.290322580645161,"2811-38984_unb-CHR-76and12"
"CHR-102","CHR-6","2811-38984","2850-57582","2","2",0.319354838709677,"2811-38984_2850-57582"
"CHR-102","CHR-52","2811-38984","2850-57742","2","2",0.290322580645161,"2811-38984_2850-57742"
"CHR-102","CHR-112","2811-38984","2850-57647","2","2",0.319354838709677,"2811-38984_2850-57647"
"CHR-102","CHR-99","2811-38984","2850-57578","2","2",0.319354838709677,"2811-38984_2850-57578"
"CHR-102","CHR-101","2811-38984","2850-57733","2","2",0.316129032258064,"2811-38984_2850-57733"
"CHR-102","CHR-150","2811-38984","2850-57577","2","2",0.319354838709677,"2811-38984_2850-57577"
"CHR-102","CHR-32","2811-38984","2850-57731","2","3",0.296774193548387,"2811-38984_2850-57731"
"CHR-102","CHR-149","2811-38984","2850-57669","2","3",0.296774193548387,"2811-38984_2850-57669"
"CHR-96","CHR-29","2850-57568","2850-57808","2","1",0.174193548387097,"2850-57568_2850-57808"
"CHR-96","CHR-32","2850-57568","2850-57731","2","1",0.187096774193548,"2850-57568_2850-57731"
"CHR-96","CHR-102","2850-57568","2640-97589","2","1",0.174193548387097,"2850-57568_2640-97589"
"CHR-96","CHR-96","2850-57568","2850-57806","2","1",0.190322580645161,"2850-57568_2850-57806"
"CHR-96","CHR-58","2850-57568","2850-57579","2","1",0.190322580645161,"2850-57568_2850-57579"
"CHR-96","CHR-97","2850-57568","2850-57589","2","1",0.187096774193548,"2850-57568_2850-57589"
"CHR-96","CHR-7","2850-57568","unb-CHR-7and9","2","1",0.190322580645161,"2850-57568_unb-CHR-7and9"
"CHR-96","CHR-4","2850-57568","2811-83208","2","1",0.183870967741935,"2850-57568_2811-83208"
"CHR-96","CHR-33","2850-57568","2850-57669","2","1",0.180645161290323,"2850-57568_2850-57669"
"CHR-96","CHR-86","2850-57568","2850-57653","2","1",0.17741935483871,"2850-57568_2850-57653"
"CHR-96","CHR-133","2850-57568","2850-57570","2","1",0.190322580645161,"2850-57568_2850-57570"
"CHR-96","CHR-39","2850-57568","2850-57620","2","1",0.183870967741935,"2850-57568_2850-57620"
"CHR-96","CHR-25","2850-57568","2850-57881","2","1",0.183870967741935,"2850-57568_2850-57881"
"CHR-96","CHR-66","2850-57568","2850-57581","2","1",0.158064516129032,"2850-57568_2850-57581"
"CHR-96","CHR-80","2850-57568","2850-57580","2","1",0.190322580645161,"2850-57568_2850-57580"
"CHR-96","CHR-82","2850-57568","2850-57745","2","1",0.190322580645161,"2850-57568_2850-57745"
"CHR-96","CHR-78","2850-57568","2850-57744","2","1",0.190322580645161,"2850-57568_2850-57744"
"CHR-96","CHR-73","2850-57568","2850-57671","2","1",0.190322580645161,"2850-57568_2850-57671"
"CHR-96","CHR-77","2850-57568","unb-CHR-77","2","1",0.180645161290323,"2850-57568_unb-CHR-77"
"CHR-96","CHR-93","2850-57568","2640-97588","2","1",0.183870967741935,"2850-57568_2640-97588"
"CHR-96","CHR-37","2850-57568","2850-57806","2","1",0.161290322580645,"2850-57568_2850-57806"
"CHR-96","CHR-43","2850-57568","2850-57567","2","1",0.190322580645161,"2850-57568_2850-57567"
"CHR-96","CHR-76","2850-57568","unb-CHR-76and12","2","1",0.180645161290323,"2850-57568_unb-CHR-76and12"
"CHR-96","CHR-74","2850-57568","2850-57582","2","1",0.190322580645161,"2850-57568_2850-57582"
"CHR-96","CHR-110","2850-57568","2850-57742","2","1",0.167741935483871,"2850-57568_2850-57742"
"CHR-96","CHR-112","2850-57568","2850-57647","2","1",0.190322580645161,"2850-57568_2850-57647"
"CHR-96","CHR-99","2850-57568","2850-57578","2","1",0.190322580645161,"2850-57568_2850-57578"
"CHR-96","CHR-11","2850-57568","2850-57733","2","1",0.190322580645161,"2850-57568_2850-57733"
"CHR-96","CHR-148","2850-57568","2850-57582","2","1",0.190322580645161,"2850-57568_2850-57582"
"CHR-96","CHR-128","2850-57568","2850-57577","2","1",0.190322580645161,"2850-57568_2850-57577"
"CHR-96","CHR-145","2850-57568","unb-CHR-145","2","1",0.190322580645161,"2850-57568_unb-CHR-145"
"CHR-96","CHR-27","2850-57568","2850-57808","2","2",0.174193548387097,"2850-57568_2850-57808"
"CHR-96","CHR-109","2850-57568","2850-57731","2","2",0.187096774193548,"2850-57568_2850-57731"
"CHR-96","CHR-102","2850-57568","2640-97589","2","2",0.174193548387097,"2850-57568_2640-97589"
"CHR-96","CHR-96","2850-57568","2850-57806","2","2",0.190322580645161,"2850-57568_2850-57806"
"CHR-96","CHR-139","2850-57568","2850-57579","2","2",0.190322580645161,"2850-57568_2850-57579"
"CHR-96","CHR-19","2850-57568","2850-57589","2","2",0.187096774193548,"2850-57568_2850-57589"
"CHR-96","CHR-9","2850-57568","unb-CHR-7and9","2","2",0.190322580645161,"2850-57568_unb-CHR-7and9"
"CHR-96","CHR-4","2850-57568","2811-83208","2","2",0.183870967741935,"2850-57568_2811-83208"
"CHR-96","CHR-33","2850-57568","2850-57669","2","2",0.180645161290323,"2850-57568_2850-57669"
"CHR-96","CHR-45","2850-57568","2850-57653","2","2",0.17741935483871,"2850-57568_2850-57653"
"CHR-96","CHR-151","2850-57568","2850-57570","2","2",0.190322580645161,"2850-57568_2850-57570"
"CHR-96","CHR-39","2850-57568","2850-57620","2","2",0.183870967741935,"2850-57568_2850-57620"
"CHR-96","CHR-95","2850-57568","2850-57881","2","2",0.183870967741935,"2850-57568_2850-57881"
"CHR-96","CHR-16","2850-57568","2850-57581","2","2",0.158064516129032,"2850-57568_2850-57581"
"CHR-96","CHR-115","2850-57568","2850-57745","2","2",0.190322580645161,"2850-57568_2850-57745"
"CHR-96","CHR-78","2850-57568","2850-57744","2","2",0.190322580645161,"2850-57568_2850-57744"
"CHR-96","CHR-77","2850-57568","unb-CHR-77","2","2",0.180645161290323,"2850-57568_unb-CHR-77"
"CHR-96","CHR-93","2850-57568","2640-97588","2","2",0.183870967741935,"2850-57568_2640-97588"
"CHR-96","CHR-119","2850-57568","2850-57806","2","2",0.161290322580645,"2850-57568_2850-57806"
"CHR-96","CHR-12","2850-57568","unb-CHR-76and12","2","2",0.180645161290323,"2850-57568_unb-CHR-76and12"
"CHR-96","CHR-6","2850-57568","2850-57582","2","2",0.190322580645161,"2850-57568_2850-57582"
"CHR-96","CHR-52","2850-57568","2850-57742","2","2",0.167741935483871,"2850-57568_2850-57742"
"CHR-96","CHR-112","2850-57568","2850-57647","2","2",0.190322580645161,"2850-57568_2850-57647"
"CHR-96","CHR-99","2850-57568","2850-57578","2","2",0.190322580645161,"2850-57568_2850-57578"
"CHR-96","CHR-101","2850-57568","2850-57733","2","2",0.190322580645161,"2850-57568_2850-57733"
"CHR-96","CHR-150","2850-57568","2850-57577","2","2",0.190322580645161,"2850-57568_2850-57577"
"CHR-96","CHR-32","2850-57568","2850-57731","2","3",0.187096774193548,"2850-57568_2850-57731"
"CHR-96","CHR-149","2850-57568","2850-57669","2","3",0.180645161290323,"2850-57568_2850-57669"
"CHR-139","CHR-29","2850-57571","2850-57808","2","1",0.046594982078853,"2850-57571_2850-57808"
"CHR-139","CHR-32","2850-57571","2850-57731","2","1",0.046594982078853,"2850-57571_2850-57731"
"CHR-139","CHR-102","2850-57571","2640-97589","2","1",0.046594982078853,"2850-57571_2640-97589"
"CHR-139","CHR-96","2850-57571","2850-57806","2","1",0.046594982078853,"2850-57571_2850-57806"
"CHR-139","CHR-58","2850-57571","2850-57579","2","1",0.046594982078853,"2850-57571_2850-57579"
"CHR-139","CHR-97","2850-57571","2850-57589","2","1",0.046594982078853,"2850-57571_2850-57589"
"CHR-139","CHR-7","2850-57571","unb-CHR-7and9","2","1",0.028673835125448,"2850-57571_unb-CHR-7and9"
"CHR-139","CHR-4","2850-57571","2811-83208","2","1",0.046594982078853,"2850-57571_2811-83208"
"CHR-139","CHR-33","2850-57571","2850-57669","2","1",0.046594982078853,"2850-57571_2850-57669"
"CHR-139","CHR-86","2850-57571","2850-57653","2","1",0.046594982078853,"2850-57571_2850-57653"
"CHR-139","CHR-133","2850-57571","2850-57570","2","1",0.043010752688172,"2850-57571_2850-57570"
"CHR-139","CHR-39","2850-57571","2850-57620","2","1",0.046594982078853,"2850-57571_2850-57620"
"CHR-139","CHR-25","2850-57571","2850-57881","2","1",0.046594982078853,"2850-57571_2850-57881"
"CHR-139","CHR-66","2850-57571","2850-57581","2","1",0.046594982078853,"2850-57571_2850-57581"
"CHR-139","CHR-80","2850-57571","2850-57580","2","1",0.046594982078853,"2850-57571_2850-57580"
"CHR-139","CHR-82","2850-57571","2850-57745","2","1",0.046594982078853,"2850-57571_2850-57745"
"CHR-139","CHR-78","2850-57571","2850-57744","2","1",0.043010752688172,"2850-57571_2850-57744"
"CHR-139","CHR-73","2850-57571","2850-57671","2","1",0.046594982078853,"2850-57571_2850-57671"
"CHR-139","CHR-77","2850-57571","unb-CHR-77","2","1",0.046594982078853,"2850-57571_unb-CHR-77"
"CHR-139","CHR-93","2850-57571","2640-97588","2","1",0.046594982078853,"2850-57571_2640-97588"
"CHR-139","CHR-37","2850-57571","2850-57806","2","1",0.046594982078853,"2850-57571_2850-57806"
"CHR-139","CHR-43","2850-57571","2850-57567","2","1",0.046594982078853,"2850-57571_2850-57567"
"CHR-139","CHR-76","2850-57571","unb-CHR-76and12","2","1",0.046594982078853,"2850-57571_unb-CHR-76and12"
"CHR-139","CHR-74","2850-57571","2850-57582","2","1",0.046594982078853,"2850-57571_2850-57582"
"CHR-139","CHR-110","2850-57571","2850-57742","2","1",0.046594982078853,"2850-57571_2850-57742"
"CHR-139","CHR-112","2850-57571","2850-57647","2","1",0.046594982078853,"2850-57571_2850-57647"
"CHR-139","CHR-99","2850-57571","2850-57578","2","1",0.046594982078853,"2850-57571_2850-57578"
"CHR-139","CHR-11","2850-57571","2850-57733","2","1",0.03584229390681,"2850-57571_2850-57733"
"CHR-139","CHR-148","2850-57571","2850-57582","2","1",0.046594982078853,"2850-57571_2850-57582"
"CHR-139","CHR-128","2850-57571","2850-57577","2","1",0.039426523297491,"2850-57571_2850-57577"
"CHR-139","CHR-145","2850-57571","unb-CHR-145","2","1",0.043010752688172,"2850-57571_unb-CHR-145"
"CHR-139","CHR-27","2850-57571","2850-57808","2","2",0.046594982078853,"2850-57571_2850-57808"
"CHR-139","CHR-109","2850-57571","2850-57731","2","2",0.046594982078853,"2850-57571_2850-57731"
"CHR-139","CHR-102","2850-57571","2640-97589","2","2",0.046594982078853,"2850-57571_2640-97589"
"CHR-139","CHR-96","2850-57571","2850-57806","2","2",0.046594982078853,"2850-57571_2850-57806"
"CHR-139","CHR-139","2850-57571","2850-57579","2","2",0.046594982078853,"2850-57571_2850-57579"
"CHR-139","CHR-19","2850-57571","2850-57589","2","2",0.046594982078853,"2850-57571_2850-57589"
"CHR-139","CHR-9","2850-57571","unb-CHR-7and9","2","2",0.028673835125448,"2850-57571_unb-CHR-7and9"
"CHR-139","CHR-4","2850-57571","2811-83208","2","2",0.046594982078853,"2850-57571_2811-83208"
"CHR-139","CHR-33","2850-57571","2850-57669","2","2",0.046594982078853,"2850-57571_2850-57669"
"CHR-139","CHR-45","2850-57571","2850-57653","2","2",0.046594982078853,"2850-57571_2850-57653"
"CHR-139","CHR-151","2850-57571","2850-57570","2","2",0.043010752688172,"2850-57571_2850-57570"
"CHR-139","CHR-39","2850-57571","2850-57620","2","2",0.046594982078853,"2850-57571_2850-57620"
"CHR-139","CHR-95","2850-57571","2850-57881","2","2",0.046594982078853,"2850-57571_2850-57881"
"CHR-139","CHR-16","2850-57571","2850-57581","2","2",0.046594982078853,"2850-57571_2850-57581"
"CHR-139","CHR-115","2850-57571","2850-57745","2","2",0.046594982078853,"2850-57571_2850-57745"
"CHR-139","CHR-78","2850-57571","2850-57744","2","2",0.043010752688172,"2850-57571_2850-57744"
"CHR-139","CHR-77","2850-57571","unb-CHR-77","2","2",0.046594982078853,"2850-57571_unb-CHR-77"
"CHR-139","CHR-93","2850-57571","2640-97588","2","2",0.046594982078853,"2850-57571_2640-97588"
"CHR-139","CHR-119","2850-57571","2850-57806","2","2",0.046594982078853,"2850-57571_2850-57806"
"CHR-139","CHR-12","2850-57571","unb-CHR-76and12","2","2",0.046594982078853,"2850-57571_unb-CHR-76and12"
"CHR-139","CHR-6","2850-57571","2850-57582","2","2",0.046594982078853,"2850-57571_2850-57582"
"CHR-139","CHR-52","2850-57571","2850-57742","2","2",0.046594982078853,"2850-57571_2850-57742"
"CHR-139","CHR-112","2850-57571","2850-57647","2","2",0.046594982078853,"2850-57571_2850-57647"
"CHR-139","CHR-99","2850-57571","2850-57578","2","2",0.046594982078853,"2850-57571_2850-57578"
"CHR-139","CHR-101","2850-57571","2850-57733","2","2",0.03584229390681,"2850-57571_2850-57733"
"CHR-139","CHR-150","2850-57571","2850-57577","2","2",0.039426523297491,"2850-57571_2850-57577"
"CHR-139","CHR-32","2850-57571","2850-57731","2","3",0.046594982078853,"2850-57571_2850-57731"
"CHR-139","CHR-149","2850-57571","2850-57669","2","3",0.046594982078853,"2850-57571_2850-57669"
"CHR-19","CHR-29","2850-57583","2850-57808","2","1",0.175627240143369,"2850-57583_2850-57808"
"CHR-19","CHR-32","2850-57583","2850-57731","2","1",0.175627240143369,"2850-57583_2850-57731"
"CHR-19","CHR-102","2850-57583","2640-97589","2","1",0.175627240143369,"2850-57583_2640-97589"
"CHR-19","CHR-96","2850-57583","2850-57806","2","1",0.172043010752688,"2850-57583_2850-57806"
"CHR-19","CHR-58","2850-57583","2850-57579","2","1",0.175627240143369,"2850-57583_2850-57579"
"CHR-19","CHR-97","2850-57583","2850-57589","2","1",0.175627240143369,"2850-57583_2850-57589"
"CHR-19","CHR-7","2850-57583","unb-CHR-7and9","2","1",0.175627240143369,"2850-57583_unb-CHR-7and9"
"CHR-19","CHR-4","2850-57583","2811-83208","2","1",0.14336917562724,"2850-57583_2811-83208"
