"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_throat_chroma","fem_throat_hue","fem_throat_total_bright","fem_breast_avg_bright","fem_breast_chroma","fem_breast_hue","fem_breast_total_bright","fem_belly_avg_bright","fem_belly_chroma","fem_belly_hue","fem_belly_total_bright","fem_vent_avg_bright","fem_vent_chroma","fem_vent_hue","fem_vent_total_bright","fem_mean_rwl","fem_mean_rts","fem_mean_lts","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","fem_belly_avg_bright_scaled","fem_vent_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_throat_chroma","male_throat_hue","male_throat_total_bright","male_breast_avg_bright","male_breast_chroma","male_breast_hue","male_breast_total_bright","male_belly_avg_bright","male_belly_chroma","male_belly_hue","male_belly_total_bright","male_vent_avg_bright","male_vent_chroma","male_vent_hue","male_vent_total_bright","male_mean_rwl","male_mean_rts","male_mean_lts","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","male_belly_avg_bright_scaled","male_vent_avg_bright_scaled"
"2850-57663","2850-57573","2850-57663_2850-57573",1,"Cooks",31,"Cooks-31",1,10,0.08,10,0,"Cooks_31_1",1,"wp",3,3,"yes",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,18.3,12.92033898,0.516923185,659.167,25918.2,24.59975573,0.484233366,625.7763333,49347.11,31.1244234,0.424712746,659.167,62435.59333,21.93607178,0.497268887,659.167,44003.76,117.1666667,87.5,87,87.5,-0.254831252581063,-0.323253893343174,0.019929314562782,1.45169453852141,-0.161395245088646
"2850-57663","2850-57573","2850-57663_2850-57573",2,"Cooks",14,"Cooks-14",1,10,0.08,10,0,"Cooks_14_2",1,"wp",4,4,"yes",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,18.3,12.92033898,0.516923185,659.167,25918.2,24.59975573,0.484233366,625.7763333,49347.11,31.1244234,0.424712746,659.167,62435.59333,21.93607178,0.497268887,659.167,44003.76,117.1666667,87.5,87,87.5,-0.254831252581063,-0.323253893343174,0.019929314562782,1.45169453852141,-0.161395245088646
"2850-57663","2850-57574","2850-57663_2850-57574",1,"Cooks",31,"Cooks-31",0,6,4.620338857,6,4,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,18.7,11.90285975,0.492942754,627.3723333,23877.13667,21.77220837,0.49172923,611.004,43675.05,18.26303423,0.465028061,637.359,36635.64667,20.35447823,0.465982626,611.004,40831.08333,121,88,90,88,-0.181712057956737,-0.59388040845536,-0.459142038034007,-0.806552367370094,-0.502435424644784
"2850-57663","2850-57574","2850-57663_2850-57574",2,"Cooks",14,"Cooks-14",0,0,5.793060072,0,-47,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,18.7,11.90285975,0.492942754,627.3723333,23877.13667,21.77220837,0.49172923,611.004,43675.05,18.26303423,0.465028061,637.359,36635.64667,20.35447823,0.465982626,611.004,40831.08333,121,88,90,88,-0.181712057956737,-0.59388040845536,-0.459142038034007,-0.806552367370094,-0.502435424644784
"2850-57663","2850-57633","2850-57663_2850-57633",1,"Cooks",31,"Cooks-31",0,10,8.139134548,5,-6,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,17.94,11.19749917,0.509885343,666.1736667,22462.18333,17.60286474,0.553353548,659.167,35311.34667,16.38984214,0.524913975,659.167,32878.02333,19.65409771,0.49918894,658.7896667,39426.12,121.1666667,89,88.66666667,89,-0.0354736687080858,-0.781490405823964,-1.16555393426655,-1.1354538713577,-0.653458990907066
"2850-57663","2850-57633","2850-57663_2850-57633",2,"Cooks",14,"Cooks-14",0,10,8.134789564,6,4,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,17.94,11.19749917,0.509885343,666.1736667,22462.18333,17.60286474,0.553353548,659.167,35311.34667,16.38984214,0.524913975,659.167,32878.02333,19.65409771,0.49918894,658.7896667,39426.12,121.1666667,89,88.66666667,89,-0.0354736687080858,-0.781490405823964,-1.16555393426655,-1.1354538713577,-0.653458990907066
"2850-57663","2850-57638","2850-57663_2850-57638",1,"Cooks",31,"Cooks-31",0,10,3.850689154,0,-16,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.53,10.19052011,0.487622013,670.0956667,20442.18333,18.05735626,0.481711047,627.6863333,36223.05667,18.27628946,0.486914464,611.004,36662.23667,23.08476072,0.442975542,644.3686667,46308.03,122,99,105,99,1.42691022377843,-1.04932411265918,-1.08854943548773,-0.804224968537921,0.0862973952561187
"2850-57663","2850-57638","2850-57663_2850-57638",2,"Cooks",14,"Cooks-14",0,10,5.579861364,0,-17,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.53,10.19052011,0.487622013,670.0956667,20442.18333,18.05735626,0.481711047,627.6863333,36223.05667,18.27628946,0.486914464,611.004,36662.23667,23.08476072,0.442975542,644.3686667,46308.03,122,99,105,99,1.42691022377843,-1.04932411265918,-1.08854943548773,-0.804224968537921,0.0862973952561187
"2850-57663","2850-57673","2850-57663_2850-57673",1,"Cooks",31,"Cooks-31",0,7,8.719274267,7,3,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.42,10.84304919,0.510941546,631.6946667,21751.15667,23.8083001,0.490864516,611.004,47759.45,25.12981888,0.475219286,611.004,50410.41667,29.45398804,0.462833294,611.004,59084.7,121.1666667,86,86.33333333,86,-0.47418883645404,-0.875766102114083,-0.114167013777566,0.399141277718927,1.45969856324056
"2850-57663","2850-57673","2850-57663_2850-57673",2,"Cooks",14,"Cooks-14",0,10,9.759708096,0,10,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.42,10.84304919,0.510941546,631.6946667,21751.15667,23.8083001,0.490864516,611.004,47759.45,25.12981888,0.475219286,611.004,50410.41667,29.45398804,0.462833294,611.004,59084.7,121.1666667,86,86.33333333,86,-0.47418883645404,-0.875766102114083,-0.114167013777566,0.399141277718927,1.45969856324056
"2850-57663","2850-57675","2850-57663_2850-57675",2,"Cooks",14,"Cooks-14",0,10,8.140025438,0,-15,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.13,21.83237454,0.479320618,646.7306667,43795.74333,30.69659189,0.449354193,597.0816667,61577.36333,23.809111,0.463668452,633.779,47761.07667,29.3981572,0.45677817,609.081,58972.70333,120.5,87.66666667,90.16666667,87.66666667,-0.230458187218827,2.04714645984995,1.05291627246548,0.167246849817363,1.44765971817928
"2850-57663","2850-57675","2850-57663_2850-57675",1,"Cooks",31,"Cooks-31",0,0,6.497659888,0,36,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.13,21.83237454,0.479320618,646.7306667,43795.74333,30.69659189,0.449354193,597.0816667,61577.36333,23.809111,0.463668452,633.779,47761.07667,29.3981572,0.45677817,609.081,58972.70333,120.5,87.66666667,90.16666667,87.66666667,-0.230458187218827,2.04714645984995,1.05291627246548,0.167246849817363,1.44765971817928
"2850-57663","2850-57676","2850-57663_2850-57676",2,"Cooks",14,"Cooks-14",0,10,6.874469106,0,-31,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,15.04,12.13272848,0.48765255,653.7273333,24338.25333,11.56205716,0.497269884,644.0546667,23193.48667,29.82227983,0.475489058,611.004,59823.49333,24.87789963,0.471451969,611.004,49905.06667,115.1666667,74.16666667,71.5,74.16666667,-2.20467644207562,-0.532740513409871,-2.18904796979264,1.22305969596194,0.472953256261305
"2850-57663","2850-57676","2850-57663_2850-57676",1,"Cooks",31,"Cooks-31",0,0,5.537764717,0,20,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,15.04,12.13272848,0.48765255,653.7273333,24338.25333,11.56205716,0.497269884,644.0546667,23193.48667,29.82227983,0.475489058,611.004,59823.49333,24.87789963,0.471451969,611.004,49905.06667,115.1666667,74.16666667,71.5,74.16666667,-2.20467644207562,-0.532740513409871,-2.18904796979264,1.22305969596194,0.472953256261305
"2850-57663","2870-64915","2850-57663_2870-64915",2,"Cooks",14,"Cooks-14",0,10,7.939188645,0,-13,"Cooks_14_2",1,NA,0,4,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.13,17.296557,0.511786214,611.004,34696.89333,40.0972898,0.40323729,627.0583333,80435.16333,37.77161349,0.386328777,611.004,75769.85667,30.36117979,0.457614333,611.004,60904.52667,119.8333333,92.5,91.66666667,92.5,0.476360693662194,0.840721347825874,2.64567653063407,2.61883101617572,1.65531698702071
"2850-57663","2870-64915","2850-57663_2870-64915",1,"Cooks",31,"Cooks-31",0,0,6.161790483,0,38,"Cooks_31_1",1,NA,0,3,"no",15.86,24.7404769,0.437529315,611.004,49629.39667,42.12408774,0.380513034,611.004,84500.92,36.61033234,0.421809375,611.004,73440.32667,37.0324676,0.411131368,611.004,74287.13,115.3333333,67,78.5,67,-2.50546291577705,2.1756704541522,2.25079519903624,1.82405049001424,1.67489794378144,16.13,17.296557,0.511786214,611.004,34696.89333,40.0972898,0.40323729,627.0583333,80435.16333,37.77161349,0.386328777,611.004,75769.85667,30.36117979,0.457614333,611.004,60904.52667,119.8333333,92.5,91.66666667,92.5,0.476360693662194,0.840721347825874,2.64567653063407,2.61883101617572,1.65531698702071
"2850-57664","2850-57557","2850-57664_2850-57557",1,"Cooks",27,"Cooks-27",0,9,4.584727007,0,-34,"Cooks_27_1",1,NA,0,3,"no",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,18.25,14.35665503,0.503765598,644.0546667,28799.45,21.70364905,0.515457829,644.0546667,43537.52,15.87132436,0.509334773,611.004,31837.87667,19.32620306,0.47860699,611.004,38768.36333,117,84,83.66666667,84,-0.766665614951342,0.0587737645690167,-0.470758043703853,-1.22649700494595,-0.724163155268066
"2850-57664","2850-57573","2850-57664_2850-57573",1,"Cooks",27,"Cooks-27",0,10,5.537764717,0,-20,"Cooks_27_1",1,NA,0,3,"no",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,18.3,12.92033898,0.516923185,659.167,25918.2,24.59975573,0.484233366,625.7763333,49347.11,31.1244234,0.424712746,659.167,62435.59333,21.93607178,0.497268887,659.167,44003.76,117.1666667,87.5,87,87.5,-0.254831252581063,-0.323253893343174,0.019929314562782,1.45169453852141,-0.161395245088646
"2850-57664","2850-57574","2850-57664_2850-57574",1,"Cooks",27,"Cooks-27",0,10,1.247039631,0,-16,"Cooks_27_1",1,NA,0,3,"no",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,18.7,11.90285975,0.492942754,627.3723333,23877.13667,21.77220837,0.49172923,611.004,43675.05,18.26303423,0.465028061,637.359,36635.64667,20.35447823,0.465982626,611.004,40831.08333,121,88,90,88,-0.181712057956737,-0.59388040845536,-0.459142038034007,-0.806552367370094,-0.502435424644784
"2850-57664","2850-57633","2850-57664_2850-57633",1,"Cooks",27,"Cooks-27",0,10,3.391521836,0,18,"Cooks_27_1",1,NA,0,3,"no",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,17.94,11.19749917,0.509885343,666.1736667,22462.18333,17.60286474,0.553353548,659.167,35311.34667,16.38984214,0.524913975,659.167,32878.02333,19.65409771,0.49918894,658.7896667,39426.12,121.1666667,89,88.66666667,89,-0.0354736687080858,-0.781490405823964,-1.16555393426655,-1.1354538713577,-0.653458990907066
"2850-57664","2850-57638","2850-57664_2850-57638",1,"Cooks",27,"Cooks-27",0,10,3.888416622,0,14,"Cooks_27_1",1,NA,0,3,"no",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,16.53,10.19052011,0.487622013,670.0956667,20442.18333,18.05735626,0.481711047,627.6863333,36223.05667,18.27628946,0.486914464,611.004,36662.23667,23.08476072,0.442975542,644.3686667,46308.03,122,99,105,99,1.42691022377843,-1.04932411265918,-1.08854943548773,-0.804224968537921,0.0862973952561187
"2850-57664","2850-57673","2850-57664_2850-57673",1,"Cooks",27,"Cooks-27",0,10,3.487716211,0,-17,"Cooks_27_1",1,"ep_same",1,3,"yes",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,16.42,10.84304919,0.510941546,631.6946667,21751.15667,23.8083001,0.490864516,611.004,47759.45,25.12981888,0.475219286,611.004,50410.41667,29.45398804,0.462833294,611.004,59084.7,121.1666667,86,86.33333333,86,-0.47418883645404,-0.875766102114083,-0.114167013777566,0.399141277718927,1.45969856324056
"2850-57664","2850-57676","2850-57664_2850-57676",1,"Cooks",27,"Cooks-27",1,10,0.08,10,0,"Cooks_27_1",1,"wp",2,3,"yes",20.15,14.39181954,0.510762963,611.004,28869.99,20.95414423,0.465707742,610.6836667,42034.01333,25.09655866,0.438692358,611.004,50343.69667,29.02535726,0.435062902,611.004,58224.86667,114.5,74,74,74,-0.680071959437579,-0.794642905922718,-1.23547699982234,-0.200998762655426,0.340342376421901,15.04,12.13272848,0.48765255,653.7273333,24338.25333,11.56205716,0.497269884,644.0546667,23193.48667,29.82227983,0.475489058,611.004,59823.49333,24.87789963,0.471451969,611.004,49905.06667,115.1666667,74.16666667,71.5,74.16666667,-2.20467644207562,-0.532740513409871,-2.18904796979264,1.22305969596194,0.472953256261305
"2850-57670","2640-97588","2850-57670_2640-97588",1,"CHR",73,"CHR-73",0,11,28.19081952,0,-21,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,18.7,11.85018943,0.544837496,653.7273333,23771.48,14.45612662,0.507893605,610.6836667,28998.99,21.21705716,0.471668493,610.6836667,42561.41667,27.50362745,0.462396686,637.0386667,55172.27667,119,87,85,87,-0.327950447205388,-0.607889525035993,-1.69870577771304,-0.287874870450448,1.03914087582914
"2850-57670","2640-97589","2850-57670_2640-97589",1,"CHR",73,"CHR-73",0,11,16.60764839,0,-19,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.1,11.8153556,0.523609389,681.183,23701.60333,16.91354271,0.528785659,657.7393333,33928.56667,18.6526321,0.480672665,627.3723333,37417.18,20.65218677,0.48363622,650.113,41428.28667,119,99.66666667,98,99.66666667,1.52440248376499,-0.617154537768401,-1.28234576663637,-0.738145434585443,-0.438240313367936
"2850-57670","2811-83208","2850-57670_2811-83208",1,"CHR",73,"CHR-73",0,11,4.473367138,6,-4,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.9,18.73416916,0.484585352,611.004,37580.74333,21.00459455,0.486882121,610.6836667,42135.21667,26.39878531,0.450512144,610.6836667,52955.96333,23.23742606,0.475660646,611.004,46614.27667,118,87,89.5,87,-0.327950447205388,1.22309374175052,-0.589198848477454,0.621950764031026,0.119216734719535
"2850-57670","2850-57567","2850-57670_2850-57567",1,"CHR",73,"CHR-73",0,11,24.92060744,5,-6,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.6,10.56012296,0.52180729,667.1156667,21183.60667,26.35612994,0.49271154,611.3883333,52870.39667,22.28285809,0.48721335,606.0566667,44699.41333,16.73888169,0.511359264,628.0706667,33578.19667,121.5,102.1666667,102.5,102.1666667,1.88999846127377,-0.951018094883241,0.317511799070068,-0.100737880763292,-1.28206916379613
"2850-57670","2850-57570","2850-57670_2850-57570",1,"CHR",73,"CHR-73",0,5,22.16538088,5,6,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.51,16.84077767,0.501161039,611.004,33782.6,23.06811898,0.49586693,611.004,46274.64667,25.67366733,0.443766873,611.004,51501.37667,19.07592556,0.494641169,627.6863333,38266.30667,121.5,90,NA,90,0.110764720540566,0.719494330997171,-0.239575901827104,0.494632057389222,-0.778130676530947
"2850-57670","2850-57577","2850-57670_2850-57577",1,"CHR",73,"CHR-73",0,5,28.42927924,5,6,"CHR_73_1",1,"ep_same",1,5,"yes",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,18.2,20.92472416,0.512057073,676.164,41974.99667,28.83623131,0.475799583,625.399,57845.48,28.80829345,0.443602398,627.1216667,57789.43667,29.54534563,0.455136562,636.0576667,59267.96333,119,90.83333333,91.16666667,90.83333333,0.232630044426981,1.80573194047972,0.737715377164354,1.04502048301344,1.47939806751422
"2850-57670","2850-57578","2850-57670_2850-57578",1,"CHR",73,"CHR-73",0,9,18.36382867,9,2,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,17.2,10.81633932,0.556799001,678.4426667,21697.57667,15.67680791,0.517385329,657.4626667,31447.67667,20.72179628,0.496782872,642.7923333,41567.92333,11.67128448,0.547842632,659.167,23412.59667,119,91.5,91.5,91.5,0.330122304413543,-0.882870324808829,-1.49188574528399,-0.374834477619313,-2.37479887454678
"2850-57670","2850-57579","2850-57670_2850-57579",1,"CHR",73,"CHR-73",0,11,10.8143011,0,-11,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.3,11.31949153,0.533256519,660.737,22706.9,24.77905949,0.48852106,617.005,49706.79333,18.07848455,0.49353373,627.3723333,36265.44,24.4043104,0.499147361,611.004,48955.04667,118.5,93.5,92,93.5,0.622599082910845,-0.749043190899379,0.0503087508346794,-0.838956234350139,0.37083286253875
"2850-57670","2850-57580","2850-57670_2850-57580",1,"CHR",73,"CHR-73",0,11,5.852811652,7,-3,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,16.2,9.142844799,0.560214832,667.427,18340.54667,27.48113161,0.465556814,625.399,55127.15,22.9424111,0.468469624,647.108,46022.47667,30.74621137,0.465611781,608.7603333,61676.9,117.5,87.83333333,NA,87.83333333,-0.206085123318973,-1.32798210392354,0.508120833367745,0.0150687031458652,1.73834162958958
"2850-57670","2850-57581","2850-57670_2850-57581",1,"CHR",73,"CHR-73",0,11,10.62077385,0,-13,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,15.5,12.5018158,0.557442636,674.1035,25078.6425,18.94245264,0.521103483,641.0916667,37998.56,27.0381655,0.472765016,616.0483333,54238.56,19.62838485,0.524143762,664.102,39374.54,116,82.5,83,82.5,-0.986023198824319,-0.434571614980667,-0.938587554762546,0.734215334884986,-0.659003473806166
"2850-57670","2850-57582","2850-57670_2850-57582",1,"CHR",73,"CHR-73",0,11,2.942554498,5,-5,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,15.9,NA,NA,NA,NA,28.49882187,0.467628455,626.7313333,57168.63667,24.79582419,0.471185748,627.0583333,49740.42333,10.86734629,0.526212895,643.7406667,21799.89667,118,88.5,86,88.5,-0.108592863332411,NA,0.68054809534039,0.340497342347155,-2.54815265729939
"2850-57670","2850-57589","2850-57670_2850-57589",1,"CHR",73,"CHR-73",0,11,11.61683212,4,-7,"CHR_73_1",1,NA,0,5,"no",18.2,19.57938518,0.470545396,598.0346667,39276.24667,27.12702227,0.458456098,634.4516667,54416.80667,24.27453971,0.4589917,618.3906667,48694.72667,21.16678132,0.479551687,604.4223333,42460.56333,118.8333333,NA,80,80,0.884548860281968,0.694313099743855,-0.218925723356669,-0.345575936624839,-0.969456767952663,17.5,12.65077601,0.531237153,675.7903333,25377.45667,16.92662014,0.501144529,627.3723333,33954.8,19.27879528,0.490091496,643.7406667,38673.26333,19.52571951,0.519492939,627.6863333,39168.59333,119.8333333,97,96.5,97,1.13443344528112,-0.394951560502818,-1.28013005765578,-0.628201551764721,-0.681141276522795
