"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest.._ind1","Brood.._ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest.._ind2","Brood.._ind2","clutch_id_ind2"
"CO_57873","CO_34084",0.977,0.018,0.004,0.013,47221,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34084","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57873","CO_T008",0.986,0.013,0,0.007,43665,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"T008","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57873","CO_T010",0.982,0.011,0.008,0.013,46091,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"T010","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57873","CO_34023",0.976,0.022,0.002,0.013,49098,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34023","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57873","CO_34024",0.987,0.012,0.001,0.007,51934,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34024","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57873","CO_83326",0.991,0.008,0.001,0.005,50205,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83326","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57873","CO_83323",0.981,0.014,0.005,0.012,50419,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83323","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57873","CO_83324",0.985,0.015,0,0.008,51627,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83324","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57873","CO_83325",0.983,0.017,0,0.009,54288,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83325","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57873","CO_34030",0.983,0.011,0.006,0.011,54159,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34030","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57873","CO_34029",0.988,0.011,0.001,0.007,53501,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34029","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57873","CO_34014",0.988,0.012,0,0.006,47522,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34014","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_57873","CO_34015",0.988,0.012,0,0.006,46619,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34015","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_57873","CO_83274",0.983,0.008,0.008,0.012,50374,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83274","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57873","CO_34031",0.981,0.018,0.001,0.01,52450,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34031","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57873","CO_T002",0.986,0.012,0.002,0.008,46563,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"T002","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57873","CO_83276",0.984,0.014,0.002,0.009,49101,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83276","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57873","CO_33677",0.99,0.009,0.001,0.006,50151,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33677","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57873","CO_34032",0.96,0.04,0,0.02,48639,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34032","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57873","CO_33679",0.981,0.01,0.008,0.013,52800,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57873","CO_83275",0.983,0.017,0,0.009,47747,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83275","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57873","CO_83428",0.99,0.009,0.001,0.006,52426,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83428","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57873","CO_33680",0.987,0.012,0.001,0.007,53260,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33680","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57873","CO_33678",0.984,0.016,0,0.008,51606,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33678","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57873","CO_83427",0.973,0.027,0,0.014,46614,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83427","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57873","CO_83429",0.99,0.01,0,0.005,48020,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83429","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57873","CO_83121",0.988,0.009,0.003,0.008,41060,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83121","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57873","CO_83074",0.978,0.007,0.014,0.018,41135,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83074","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57873","CO_83431",0.986,0.013,0.001,0.007,47995,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83431","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57873","CO_83430",0.984,0.014,0.001,0.009,50452,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83430","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57873","CO_83119",0.986,0.013,0.001,0.007,48385,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83119","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57873","CO_83075",0.989,0.008,0.003,0.007,46381,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83075","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57873","CO_83120",0.984,0.015,0.001,0.009,45588,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83120","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57873","CO_83118",0.98,0.016,0.003,0.012,41738,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83118","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57873","CO_83077",0.991,0.008,0.001,0.005,44920,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83077","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57873","CO_83076",0.98,0.019,0.001,0.01,51578,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83076","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57873","CO_34071",0.968,0.026,0.007,0.019,43006,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34071","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57873","CO_83078",0.985,0.014,0,0.008,46702,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83078","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57873","CO_34073",0.985,0.013,0.001,0.008,49224,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34073","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57873","CO_83301",0.987,0.012,0.001,0.007,44561,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83301","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57873","CO_83304",0.991,0.009,0,0.005,49069,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83304","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57873","CO_34072",0.984,0.015,0,0.008,45742,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34072","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57873","CO_34074",0.981,0.017,0.001,0.01,44429,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34074","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57873","CO_83302",0.987,0.013,0,0.006,50964,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83302","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57873","CO_83320",0.972,0.027,0.001,0.015,46952,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83320","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57873","CO_83321",0.983,0.016,0.001,0.009,48120,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83321","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57873","CO_83322",0.986,0.014,0,0.007,52037,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83322","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57873","CO_T001",0.989,0.011,0,0.006,46378,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"T001","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57873","CO_33681",0.988,0.012,0,0.006,52297,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33681","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57873","CO_34018",0.989,0.006,0.005,0.008,53397,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34018","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57873","CO_33683",0.984,0.013,0.003,0.01,45749,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33683","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57873","CO_34017",0.986,0.012,0.002,0.008,50652,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34017","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57873","CO_34019",0.989,0.01,0.001,0.006,47916,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34019","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57873","CO_33682",0.987,0.013,0,0.007,44546,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33682","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57873","CO_T003",0.986,0.011,0.003,0.008,45909,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"T003","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57873","CO_34020",0.985,0.015,0,0.007,50459,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34020","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57873","CO_83306",0.98,0.016,0.004,0.012,46558,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83306","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57873","CO_83439",0.977,0.012,0.011,0.017,51878,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83439","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57873","CO_83307",0.981,0.017,0.003,0.011,50718,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83307","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57873","CO_83309",0.979,0.018,0.003,0.012,52035,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83309","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57873","CO_83308",0.976,0.023,0.001,0.012,51211,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83308","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57873","CO_83440",0.98,0.019,0,0.01,49819,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83440","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57873","CO_83442",0.985,0.015,0,0.008,50097,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83442","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57873","CO_34076",0.989,0.006,0.005,0.008,49662,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34076","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57873","CO_83441",0.973,0.025,0.002,0.014,46899,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83441","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57873","CO_83083",0.99,0.01,0.001,0.005,45487,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83083","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57873","CO_83082",0.99,0.01,0,0.005,43376,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83082","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57873","CO_34075",0.992,0.008,0,0.004,46756,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34075","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57873","CO_83228",0.966,0.014,0.02,0.027,43226,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83228","CHR","kid","CHR-110",110,1,"CHR_110_1"
"CO_57873","CO_83081",0.989,0.011,0,0.005,48828,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83081","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57873","CO_34077",0.987,0.01,0.003,0.008,45672,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34077","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57873","CO_34078",0.992,0.008,0,0.004,49896,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34078","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57873","CO_34091",0.986,0.001,0.014,0.014,50385,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34091","CHR","kid","CHR-110",52,2,"CHR_52_2"
"CO_57873","CO_34093",0.984,0.003,0.013,0.014,46522,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34093","CHR","kid","CHR-110",52,2,"CHR_52_2"
"CO_57873","CO_83230",0.982,0.011,0.007,0.013,50295,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83230","CHR","kid","CHR-110",110,1,"CHR_110_1"
"CO_57873","CO_83229",0.965,0.034,0.001,0.018,45349,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83229","CHR","kid","CHR-110",110,1,"CHR_110_1"
"CO_57873","CO_83300",0.981,0.015,0.004,0.011,51204,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83300","CHR","kid","CHR-112",112,1,"CHR_112_1"
"CO_57873","CO_83443",0.989,0.009,0.001,0.006,51377,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83443","CHR","kid","CHR-112",112.2,2,"CHR_112.2_2"
"CO_57873","CO_83231",0.972,0.024,0.004,0.016,50457,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83231","CHR","kid","CHR-110",110,1,"CHR_110_1"
"CO_57873","CO_83415",0.987,0.012,0,0.007,53678,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83415","CHR","kid","CHR-112",112,1,"CHR_112_1"
"CO_57873","CO_83414",0.989,0.011,0,0.006,44943,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83414","CHR","kid","CHR-112",112,1,"CHR_112_1"
"CO_57873","CO_83444",0.984,0.015,0.001,0.009,52342,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83444","CHR","kid","CHR-112",112.2,2,"CHR_112.2_2"
"CO_57873","CO_83413",0.986,0.014,0,0.007,50085,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83413","CHR","kid","CHR-112",112,1,"CHR_112_1"
"CO_57873","CO_83445",0.989,0.01,0.001,0.006,51128,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83445","CHR","kid","CHR-112",112.2,2,"CHR_112.2_2"
"CO_57873","CO_83319",0.983,0.012,0.005,0.011,46620,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83319","CHR","kid","CHR-128",128,1,"CHR_128_1"
"CO_57873","CO_83446",0.984,0.015,0,0.008,49847,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83446","CHR","kid","CHR-112",112.2,2,"CHR_112.2_2"
"CO_57873","CO_83317",0.984,0.012,0.005,0.01,53673,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83317","CHR","kid","CHR-128",128,1,"CHR_128_1"
"CO_57873","CO_83316",0.981,0.018,0.001,0.01,42475,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83316","CHR","kid","CHR-128",128,1,"CHR_128_1"
"CO_57873","CO_83467",0.98,0.014,0.006,0.013,49460,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83467","CHR","kid","CHR-133",151,2,"CHR_151_2"
"CO_57873","CO_83466",0.975,0.015,0.01,0.017,47515,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83466","CHR","kid","CHR-133",151,2,"CHR_151_2"
"CO_57873","CO_83318",0.986,0.012,0.002,0.008,45860,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83318","CHR","kid","CHR-128",128,1,"CHR_128_1"
"CO_57873","CO_83432",0.98,0.018,0.002,0.011,49504,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83432","CHR","kid","CHR-133",133,1,"CHR_133_1"
"CO_57873","CO_83465",0.992,0.008,0,0.004,53334,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83465","CHR","kid","CHR-128",150,2,"CHR_150_2"
"CO_57873","CO_83468",0.977,0.021,0.003,0.013,50951,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83468","CHR","kid","CHR-133",151,2,"CHR_151_2"
"CO_57873","CO_33697",0.983,0.012,0.005,0.011,42712,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_57873","CO_33696",0.979,0.02,0.001,0.011,48176,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_57873","CO_34027",0.977,0.012,0.011,0.017,50883,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34027","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_57873","CO_34025",0.978,0.017,0.005,0.013,52978,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34025","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_57873","CO_33698",0.973,0.027,0,0.014,43635,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_57873","CO_83240",0.986,0.013,0.002,0.008,46066,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83240","Cooks","kid","Cooks-02",2,1,"Cook's_2_1"
"CO_57873","CO_34026",0.966,0.032,0.001,0.018,47587,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34026","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_57873","CO_33699",0.98,0.02,0.001,0.011,44017,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_57873","CO_34005",0.983,0.015,0.002,0.009,49554,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34005","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_57873","CO_34007",0.982,0.017,0.001,0.009,51180,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34007","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_57873","CO_34028",0.961,0.029,0.01,0.025,52385,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34028","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_57873","CO_34006",0.978,0.018,0.004,0.013,47770,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34006","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_57873","CO_34008",0.988,0.012,0,0.006,53136,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34008","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_57873","CO_34060",0.983,0.012,0.005,0.011,47036,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34060","Cooks","kid","Cooks-13",13,1,"Cook's_13_1"
"CO_57873","CO_34009",0.982,0.016,0.002,0.01,48571,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34009","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_57873","CO_34034",0.974,0.02,0.006,0.016,46606,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34034","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_57873","CO_34061",0.985,0.014,0,0.007,45953,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34061","Cooks","kid","Cooks-13",13,1,"Cook's_13_1"
"CO_57873","CO_83130",0.984,0.012,0.004,0.01,52416,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83130","Cooks","kid","Cooks-27",27,1,"Cook's_27_1"
"CO_57873","CO_34035",0.978,0.014,0.007,0.015,49579,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34035","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_57873","CO_34062",0.989,0.011,0,0.005,43743,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34062","Cooks","kid","Cooks-13",13,1,"Cook's_13_1"
"CO_57873","CO_34033",0.982,0.017,0.002,0.01,53081,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34033","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_57873","CO_34063",0.99,0.01,0.001,0.005,48017,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34063","Cooks","kid","Cooks-13",13,1,"Cook's_13_1"
"CO_57873","CO_83069",0.983,0.014,0.003,0.01,42852,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83069","Cooks","kid","Cooks-29",29,1,"Cook's_29_1"
"CO_57873","CO_34036",0.984,0.016,0,0.008,47459,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34036","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_57873","CO_83132",0.982,0.017,0.001,0.01,49533,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83132","Cooks","kid","Cooks-27",27,1,"Cook's_27_1"
"CO_57873","CO_83131",0.98,0.02,0,0.01,46901,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83131","Cooks","kid","Cooks-27",27,1,"Cook's_27_1"
"CO_57873","CO_83070",0.984,0.015,0.001,0.009,41465,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83070","Cooks","kid","Cooks-29",29,1,"Cook's_29_1"
"CO_57873","CO_34057",0.982,0.008,0.01,0.014,47648,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34057","Cooks","kid","Cooks-29",8,2,"Cook's_8_2"
"CO_57873","CO_83072",0.986,0.011,0.004,0.009,44073,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83072","Cooks","kid","Cooks-29",29,1,"Cook's_29_1"
"CO_57873","CO_83073",0.975,0.019,0.006,0.016,41786,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83073","Cooks","kid","Cooks-29",29,1,"Cook's_29_1"
"CO_57873","CO_83071",0.985,0.014,0.001,0.008,44772,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83071","Cooks","kid","Cooks-29",29,1,"Cook's_29_1"
"CO_57873","CO_34056",0.987,0.011,0.001,0.007,44871,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34056","Cooks","kid","Cooks-29",8,2,"Cook's_8_2"
"CO_57873","CO_34055",0.967,0.03,0.003,0.018,49369,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34055","Cooks","kid","Cooks-29",8,2,"Cook's_8_2"
"CO_57873","CO_34058",0.983,0.016,0.001,0.009,45863,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34058","Cooks","kid","Cooks-29",8,2,"Cook's_8_2"
"CO_57873","CO_83258",0.979,0.019,0.002,0.011,46647,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83258","Cooks","kid","Cooks-31",31,1,"Cook's_31_1"
"CO_57873","CO_34059",0.987,0.012,0.001,0.007,49809,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-34059","Cooks","kid","Cooks-29",8,2,"Cook's_8_2"
"CO_57873","CO_33659",0.983,0.008,0.009,0.013,49695,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33659","Cooks","kid","Cooks-31",14,2,"Cook's_14_2"
"CO_57873","CO_83260",0.981,0.019,0,0.009,46755,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83260","Cooks","kid","Cooks-31",31,1,"Cook's_31_1"
"CO_57873","CO_33660",0.986,0.013,0.001,0.008,47731,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33660","Cooks","kid","Cooks-31",14,2,"Cook's_14_2"
"CO_57873","CO_83261",0.984,0.016,0,0.008,47936,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83261","Cooks","kid","Cooks-31",31,1,"Cook's_31_1"
"CO_57873","CO_33658",0.974,0.025,0.001,0.014,53303,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33658","Cooks","kid","Cooks-31",14,2,"Cook's_14_2"
"CO_57873","CO_33618",0.982,0.017,0.001,0.01,53019,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2881-33618","Cooks","kid","Cooks-33",33,1,"Cook's_33_1"
