"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest.._ind1","Brood.._ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest.._ind2","Brood.._ind2","clutch_id_ind2"
"CO_57633","CO_33606",0.983,0.017,0,0.009,62895,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33606","Blue Cloud","kid","BlueCloud-18",21,2,"Blue Cloud_21_2"
"CO_57633","CO_83079",0.978,0.015,0.007,0.015,60204,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83079","Blue Cloud","kid","BlueCloud-22",22,1,"Blue Cloud_22_1"
"CO_57633","CO_T014",0.981,0.012,0.007,0.013,56087,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T014","Blue Cloud","kid","BlueCloud-19",19,1,"Blue Cloud_19_1"
"CO_57633","CO_34041",0.983,0.017,0,0.009,55830,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34041","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_57633","CO_33612",0.984,0.006,0.01,0.013,56723,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33612","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_57633","CO_34040",0.986,0.014,0,0.007,55609,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34040","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_57633","CO_33611",0.979,0.017,0.004,0.013,66500,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33611","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_57633","CO_33609",0.982,0.018,0,0.009,61073,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33609","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_57633","CO_33610",0.979,0.021,0.001,0.011,63922,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33610","Blue Cloud","kid","BlueCloud-22",14,2,"Blue Cloud_14_2"
"CO_57633","CO_83080",0.988,0.012,0.001,0.006,55534,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83080","Blue Cloud","kid","BlueCloud-22",22,1,"Blue Cloud_22_1"
"CO_57633","CO_33638",0.984,0.011,0.006,0.011,58286,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33638","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_57633","CO_34088",0.976,0.02,0.004,0.014,59166,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34088","Boyer","kid","Boyer-05",5,2,"Boyer's_5_2"
"CO_57633","CO_34089",0.971,0.021,0.008,0.018,58279,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34089","Boyer","kid","Boyer-05",5,2,"Boyer's_5_2"
"CO_57633","CO_33641",0.983,0.015,0.002,0.01,61491,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33641","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_57633","CO_83279",0.98,0.015,0.005,0.013,59209,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83279","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_57633","CO_83278",0.976,0.021,0.003,0.013,60825,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83278","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_57633","CO_33640",0.986,0.012,0.003,0.008,60617,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33640","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_57633","CO_83277",0.959,0.04,0.001,0.021,61043,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83277","CHR","kid","CHR-004",4,1,"CHR_4_1"
"CO_57633","CO_33639",0.989,0.01,0,0.005,56899,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33639","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_57633","CO_33637",0.987,0.013,0.001,0.007,62867,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33637","Boyer","kid","Boyer-05-07",7,2,"Boyer's_7_2"
"CO_57633","CO_83438",0.985,0.011,0.003,0.009,59566,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83438","CHR","kid","CHR-004",4,2,"CHR_4_2"
"CO_57633","CO_83141",0.981,0.017,0.001,0.01,59486,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83141","Cathy's","kid","Cathys-02",2,2,"Cathy's_2_2"
"CO_57633","CO_83437",0.982,0.015,0.003,0.01,60471,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83437","CHR","kid","CHR-004",4,2,"CHR_4_2"
"CO_57633","CO_83142",0.989,0.008,0.003,0.007,61715,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83142","CHR","kid","CHR-011",101,2,"CHR_101_2"
"CO_57633","CO_83145",0.988,0.011,0.001,0.007,58785,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83145","CHR","kid","CHR-011",101,2,"CHR_101_2"
"CO_57633","CO_83144",0.989,0.011,0,0.006,67585,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83144","CHR","kid","CHR-011",101,2,"CHR_101_2"
"CO_57633","CO_83143",0.986,0.013,0,0.007,60499,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83143","CHR","kid","CHR-011",101,2,"CHR_101_2"
"CO_57633","CO_83242",0.987,0.011,0.001,0.007,62151,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83242","CHR","kid","CHR-025",25,1,"CHR_25_1"
"CO_57633","CO_83243",0.987,0.013,0,0.007,59606,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83243","CHR","kid","CHR-025",25,1,"CHR_25_1"
"CO_57633","CO_33656",0.98,0.018,0.002,0.011,62046,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33656","CHR","kid","CHR-025",95,2,"CHR_95_2"
"CO_57633","CO_33655",0.979,0.02,0.001,0.011,61897,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33655","CHR","kid","CHR-025",95,2,"CHR_95_2"
"CO_57633","CO_83241",0.985,0.014,0.001,0.008,55561,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83241","CHR","kid","CHR-025",25,1,"CHR_25_1"
"CO_57633","CO_34002",0.989,0.009,0.002,0.006,61375,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34002","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_57633","CO_33657",0.981,0.017,0.002,0.011,58906,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33657","CHR","kid","CHR-025",95,2,"CHR_95_2"
"CO_57633","CO_34001",0.989,0.01,0.001,0.006,57030,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34001","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_57633","CO_83244",0.98,0.019,0,0.01,50954,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83244","CHR","kid","CHR-025",25,1,"CHR_25_1"
"CO_57633","CO_34003",0.987,0.012,0.001,0.007,56215,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34003","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_57633","CO_34096",0.992,0.008,0,0.004,62437,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34096","CHR","kid","CHR-029",27,2,"CHR_27_2"
"CO_57633","CO_34097",0.986,0.013,0.001,0.008,61514,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34097","CHR","kid","CHR-029",27,2,"CHR_27_2"
"CO_57633","CO_34094",0.989,0.01,0,0.005,51451,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34094","CHR","kid","CHR-029",27,2,"CHR_27_2"
"CO_57633","CO_83061",0.987,0.012,0.001,0.007,54071,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83061","CHR","kid","CHR-032",32,1,"CHR_32_1"
"CO_57633","CO_34004",0.984,0.015,0,0.008,55025,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34004","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_57633","CO_34095",0.987,0.012,0.001,0.007,61072,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34095","CHR","kid","CHR-029",27,2,"CHR_27_2"
"CO_57633","CO_83147",0.987,0.008,0.005,0.009,58359,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83147","CHR","kid","CHR-032",32,3,"CHR_32_3"
"CO_57633","CO_83062",0.986,0.012,0.003,0.008,61253,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83062","CHR","kid","CHR-032",32,1,"CHR_32_1"
"CO_57633","CO_83063",0.985,0.012,0.002,0.008,55413,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83063","CHR","kid","CHR-032",32,1,"CHR_32_1"
"CO_57633","CO_83064",0.99,0.01,0,0.005,55520,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83064","CHR","kid","CHR-032",32,1,"CHR_32_1"
"CO_57633","CO_83065",0.983,0.016,0.001,0.009,52399,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83065","CHR","kid","CHR-032",32,1,"CHR_32_1"
"CO_57633","CO_83146",0.989,0.01,0,0.005,60604,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83146","CHR","kid","CHR-032",32,3,"CHR_32_3"
"CO_57633","CO_83095",0.979,0.02,0.001,0.011,55881,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83095","CHR","kid","CHR-037",37,1,"CHR_37_1"
"CO_57633","CO_33631",0.985,0.015,0,0.008,60893,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33631","CHR","kid","CHR-037",119,2,"CHR_119_2"
"CO_57633","CO_33632",0.98,0.018,0.003,0.012,57805,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33632","CHR","kid","CHR-037",119,2,"CHR_119_2"
"CO_57633","CO_83124",0.986,0.009,0.005,0.009,52368,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83124","CHR","kid","CHR-039",39,1,"CHR_39_1"
"CO_57633","CO_83096",0.988,0.012,0,0.006,56934,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83096","CHR","kid","CHR-037",37,1,"CHR_37_1"
"CO_57633","CO_83122",0.986,0.012,0.002,0.008,55746,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83122","CHR","kid","CHR-039",39,1,"CHR_39_1"
"CO_57633","CO_83097",0.987,0.012,0,0.006,55297,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83097","CHR","kid","CHR-037",37,1,"CHR_37_1"
"CO_57633","CO_83123",0.989,0.011,0,0.006,53022,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83123","CHR","kid","CHR-039",39,1,"CHR_39_1"
"CO_57633","CO_83342",0.987,0.012,0.001,0.007,56678,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83342","CHR","kid","CHR-039",39,2,"CHR_39_2"
"CO_57633","CO_83125",0.986,0.013,0.001,0.008,61396,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83125","CHR","kid","CHR-039",39,1,"CHR_39_1"
"CO_57633","CO_83343",0.986,0.014,0.001,0.007,59339,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83343","CHR","kid","CHR-039",39,2,"CHR_39_2"
"CO_57633","CO_83341",0.982,0.017,0.001,0.01,55203,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83341","CHR","kid","CHR-039",39,2,"CHR_39_2"
"CO_57633","CO_83344",0.985,0.014,0.001,0.008,54466,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83344","CHR","kid","CHR-039",39,2,"CHR_39_2"
"CO_57633","CO_83262",0.982,0.016,0.001,0.01,59740,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83262","CHR","kid","CHR-043",43,1,"CHR_43_1"
"CO_57633","CO_83265",0.981,0.009,0.01,0.014,56040,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83265","CHR","kid","CHR-043",43,1,"CHR_43_1"
"CO_57633","CO_34084",0.979,0.004,0.017,0.019,57718,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34084","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57633","CO_83263",0.969,0.027,0.004,0.017,51068,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83263","CHR","kid","CHR-043",43,1,"CHR_43_1"
"CO_57633","CO_T011",0.981,0.011,0.008,0.014,58775,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T011","CHR","kid","CHR-043",43,1,"CHR_43_1"
"CO_57633","CO_83264",0.984,0.015,0.001,0.008,60777,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83264","CHR","kid","CHR-043",43,1,"CHR_43_1"
"CO_57633","CO_34083",0.988,0.012,0.001,0.006,58061,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34083","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57633","CO_34082",0.985,0.015,0,0.008,59252,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34082","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57633","CO_T010",0.985,0.014,0.001,0.008,56374,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T010","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57633","CO_34024",0.988,0.012,0,0.006,63389,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34024","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57633","CO_34023",0.976,0.022,0.002,0.013,60033,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34023","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57633","CO_T008",0.987,0.013,0,0.007,53351,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T008","CHR","kid","CHR-045",45,2,"CHR_45_2"
"CO_57633","CO_83325",0.982,0.016,0.001,0.01,66422,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83325","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57633","CO_34014",0.992,0.007,0,0.004,57922,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34014","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_57633","CO_34022",0.987,0.012,0.001,0.007,60636,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34022","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_57633","CO_34015",0.984,0.013,0.003,0.009,56851,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34015","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_57633","CO_83323",0.974,0.025,0.001,0.014,61457,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83323","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57633","CO_83324",0.98,0.019,0.001,0.01,63099,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83324","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57633","CO_83326",0.987,0.012,0.001,0.007,61449,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83326","CHR","kid","CHR-066",16,2,"CHR_16_2"
"CO_57633","CO_34031",0.989,0.006,0.005,0.008,64082,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34031","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57633","CO_34030",0.981,0.017,0.003,0.011,66260,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34030","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57633","CO_34032",0.981,0.018,0.001,0.01,59436,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34032","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57633","CO_34029",0.977,0.021,0.002,0.013,65102,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34029","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57633","CO_83274",0.983,0.015,0.001,0.009,61539,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83274","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57633","CO_83275",0.989,0.01,0.001,0.006,58369,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83275","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57633","CO_83427",0.983,0.012,0.005,0.011,56772,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83427","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57633","CO_33678",0.974,0.024,0.002,0.014,63126,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33678","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57633","CO_33677",0.977,0.021,0.002,0.012,61208,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33677","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57633","CO_83276",0.98,0.017,0.003,0.011,59998,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83276","CHR","kid","CHR-074",74,1,"CHR_74_1"
"CO_57633","CO_T002",0.983,0.017,0,0.009,56782,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T002","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_57633","CO_83430",0.977,0.005,0.017,0.02,61685,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83430","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57633","CO_33679",0.984,0.015,0.001,0.008,64546,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57633","CO_33680",0.974,0.025,0.001,0.014,64969,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33680","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_57633","CO_83429",0.987,0.013,0.001,0.007,58782,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83429","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57633","CO_83428",0.983,0.014,0.003,0.01,64092,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83428","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57633","CO_83118",0.983,0.016,0,0.008,50941,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83118","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57633","CO_83119",0.989,0.011,0,0.005,59090,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83119","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57633","CO_83431",0.979,0.021,0,0.011,58521,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83431","CHR","kid","CHR-078",78,1,"CHR_78_1"
"CO_57633","CO_83121",0.987,0.01,0.003,0.008,50080,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83121","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57633","CO_83078",0.982,0.007,0.011,0.014,57139,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83078","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57633","CO_83075",0.991,0.008,0.001,0.005,56557,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83075","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57633","CO_83077",0.985,0.012,0.004,0.009,54793,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83077","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57633","CO_83074",0.991,0.009,0,0.004,50351,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83074","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57633","CO_83120",0.982,0.017,0.001,0.009,55712,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83120","CHR","kid","CHR-080",80,1,"CHR_80_1"
"CO_57633","CO_83076",0.981,0.018,0.001,0.01,63000,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83076","CHR","kid","CHR-093",93,1,"CHR_93_1"
"CO_57633","CO_83302",0.99,0.009,0.001,0.005,62074,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83302","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57633","CO_34071",0.978,0.022,0.001,0.012,52554,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34071","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57633","CO_83301",0.985,0.013,0.003,0.009,54466,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83301","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57633","CO_34074",0.982,0.015,0.002,0.01,54355,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34074","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57633","CO_34073",0.984,0.015,0.001,0.008,60298,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34073","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57633","CO_34072",0.979,0.019,0.001,0.011,55808,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34072","CHR","kid","CHR-093",93,2,"CHR_93_2"
"CO_57633","CO_83304",0.991,0.008,0.001,0.005,59898,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83304","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57633","CO_83321",0.99,0.009,0.001,0.005,58746,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83321","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57633","CO_83320",0.976,0.022,0.002,0.013,57366,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83320","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57633","CO_83322",0.985,0.014,0.001,0.008,63551,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83322","CHR","kid","CHR-096",96,2,"CHR_96_2"
"CO_57633","CO_T001",0.986,0.014,0,0.007,56780,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T001","CHR","kid","CHR-096",96,1,"CHR_96_1"
"CO_57633","CO_33682",0.983,0.016,0,0.009,54394,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33682","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57633","CO_33681",0.986,0.012,0.002,0.008,63886,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33681","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57633","CO_34018",0.985,0.014,0.001,0.008,65283,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34018","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57633","CO_33683",0.99,0.009,0.001,0.005,55929,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-33683","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57633","CO_34017",0.984,0.014,0.002,0.009,61866,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34017","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57633","CO_34019",0.981,0.016,0.003,0.011,58614,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34019","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57633","CO_83309",0.983,0.009,0.008,0.013,63688,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83309","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57633","CO_T003",0.976,0.019,0.005,0.015,56050,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"T003","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_57633","CO_34020",0.984,0.016,0.001,0.008,61535,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34020","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_57633","CO_83441",0.99,0.002,0.009,0.009,57204,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83441","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57633","CO_83442",0.986,0.005,0.009,0.011,61228,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83442","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57633","CO_83306",0.981,0.015,0.004,0.012,56818,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83306","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57633","CO_34075",0.987,0,0.013,0.013,57175,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34075","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57633","CO_83439",0.98,0.02,0.001,0.01,63379,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83439","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57633","CO_83440",0.985,0.011,0.004,0.009,60863,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83440","CHR","kid","CHR-099",99,2,"CHR_99_2"
"CO_57633","CO_83308",0.986,0.013,0.001,0.008,62605,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83308","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57633","CO_83307",0.988,0.012,0,0.006,61985,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83307","CHR","kid","CHR-099",99,1,"CHR_99_1"
"CO_57633","CO_83081",0.982,0.012,0.006,0.012,59731,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83081","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57633","CO_34076",0.983,0.009,0.008,0.013,60666,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34076","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57633","CO_83083",0.988,0.012,0,0.006,55488,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83083","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57633","CO_83082",0.983,0.015,0.002,0.009,53014,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2811-83082","CHR","kid","CHR-102",102,1,"CHR_102_1"
"CO_57633","CO_34077",0.981,0.018,0.001,0.01,55725,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34077","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
"CO_57633","CO_34078",0.985,0.011,0.004,0.01,61072,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA,"2881-34078","CHR","kid","CHR-102",102.2,2,"CHR_102.2_2"
