"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57643","CO_57970",0.975,0.025,0,0.013,58397,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_65014",0.982,0.014,0.004,0.011,59458,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65014","Boyer",2,"dad","Boyer-02","","Boyer_2_"
"CO_57643","CO_57972",0.984,0.016,0,0.008,54591,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57972","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_64928",0.981,0.019,0.001,0.01,54154,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_65016",0.987,0.013,0,0.007,60784,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_57643","CO_65015",0.986,0.014,0,0.007,63315,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65015","Boyer",14,"mom","Boyer-14","","Boyer_14_"
"CO_57643","CO_65018",0.975,0.024,0.001,0.013,57401,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_57643","CO_65020",0.955,0.038,0.006,0.025,56619,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_65017",0.987,0.012,0,0.007,57217,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_57643","CO_65023",0.971,0.027,0.002,0.016,58284,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_83123",0.987,0.013,0,0.007,57123,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_83118",0.978,0.022,0,0.011,58472,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_57643","CO_65019",0.966,0.032,0.002,0.018,57684,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_57643","CO_83258",0.977,0.023,0,0.011,59796,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_57687",0.991,0.008,0.001,0.005,64963,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_57643","CO_57967",0.98,0.014,0.006,0.013,65308,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_57643","CO_57952",0.989,0.01,0.001,0.006,63297,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_57643","CO_57931",0.984,0.015,0.001,0.008,62711,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_57643","CO_57980",0.961,0.017,0.023,0.031,42284,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57643","CO_57953",0.982,0.015,0.003,0.011,63603,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_57643","CO_57958",0.985,0.014,0.001,0.008,63089,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_57976",0.982,0.017,0,0.009,66179,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57643","CO_64921",0.978,0.019,0.003,0.012,64047,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_57643","CO_65021",0.983,0.016,0,0.009,63386,"2850-57643","Urban Farm Girlz",2,"dad","UrbanFarm-05","","Urban Farm Girlz_2_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57575",0.994,0.005,0.001,0.003,69745,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57575","Cooks",4,"mom","Cooks-04","","Cooks_4_"
"CO_06861","CO_57567",0.987,0.012,0.001,0.007,68738,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57567","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57518",0.99,0.01,0,0.005,80073,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_"
"CO_06861","CO_57574",0.989,0.01,0,0.005,67369,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57574","Cooks",2,"dad","Cooks-02","","Cooks_2_"
"CO_06861","CO_57579",0.991,0.009,0,0.005,67735,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57579","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57578",0.988,0.012,0,0.006,67705,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57578","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57582",0.989,0.011,0,0.006,71277,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57582","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57608",0.989,0.011,0,0.006,69338,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57608","Urban Farm Girlz",4,"mom","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_06861","CO_57614",0.991,0.009,0,0.005,69268,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57614","Blue Cloud",22,"dad","BlueCloud-22","","Blue Cloud_22_"
"CO_06861","CO_57685",0.993,0.006,0.001,0.004,70932,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57685","Boyer",13,"mom","Boyer-13","","Boyer_13_"
"CO_06861","CO_57642",0.992,0.008,0,0.004,70937,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57642","Cooks",4,"dad","Cooks-04","","Cooks_4_"
"CO_06861","CO_57695",0.983,0.015,0.002,0.009,72583,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57695","Quick",NA,"dad","none","","Quick_NA_"
"CO_06861","CO_57638",0.977,0.022,0,0.011,70488,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57638","Cooks",29,"dad","Cooks-29","","Cooks_29_"
"CO_06861","CO_57659",0.992,0.008,0,0.004,62932,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57659","Blue Cloud",4,"dad","BlueCloud-04","","Blue Cloud_4_"
"CO_06861","CO_57674",0.991,0.009,0,0.005,70935,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57674","Struthers",3,"dad","Struthers-03","","Struthers_3_"
"CO_06861","CO_57745",0.984,0.008,0.008,0.012,68660,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57745","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57683",0.991,0.009,0,0.005,67922,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57683","Struthers",3,"mom","Struthers-03","","Struthers_3_"
"CO_06861","CO_57765",0.564,0.401,0.035,0.235,66329,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57765","Urban Farm Girlz",8,"dad","UrbanFarm-08","","Urban Farm Girlz_8_"
"CO_06861","CO_57758",0.985,0.014,0.001,0.008,73279,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57758","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57756",0.983,0.017,0,0.009,71217,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57756","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57757",0.982,0.018,0,0.009,69046,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57757","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57762",0.986,0.014,0,0.007,71163,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57762","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57869",0.993,0.007,0,0.004,71133,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57869","Blue Cloud",18,"mom","BlueCloud-18","","Blue Cloud_18_"
"CO_06861","CO_57759",0.988,0.012,0,0.006,74780,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57759","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57763",0.988,0.012,0,0.006,71049,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57763","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57764",0.989,0.011,0,0.006,65267,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57764","Urban Farm Girlz",8,"mom","UrbanFarm-08","","Urban Farm Girlz_8_"
"CO_06861","CO_57808",0.988,0.012,0,0.006,66312,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57808","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57771",0.989,0.011,0,0.006,67016,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57771","Cooks",4.2,"mom","Cooks-04.2","","Cooks_4.2_"
"CO_06861","CO_57772",0.99,0.01,0,0.005,67325,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_"
"CO_06861","CO_57926",0.99,0.002,0.008,0.009,68138,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57926","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_06861","CO_57871",0.992,0.007,0,0.004,69261,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57871","Blue Cloud",22,"mom","BlueCloud-22","","Blue Cloud_22_"
"CO_06861","CO_57932",0.991,0.004,0.004,0.006,68996,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57932","Cooks",18,"mom","Cooks-18","","Cooks_18_"
"CO_06861","CO_57877",0.992,0.008,0,0.004,68236,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57877","Make Believe",31,"dad","MakeBelieve-31","","Make Believe_31_"
"CO_06861","CO_57928",0.99,0.01,0,0.005,67268,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57928","Blue Cloud",4,"mom","BlueCloud-04","","Blue Cloud_4_"
"CO_06861","CO_57927",0.988,0.012,0,0.006,70901,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57927","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_06861","CO_57937",0.994,0.006,0,0.003,68508,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57937","Make Believe",74,"dad","MakeBelieve-74","","Make Believe_74_"
"CO_06861","CO_57938",0.99,0.009,0.001,0.005,69533,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57938","Make Believe",34,"mom","MakeBelieve-34","","Make Believe_34_"
"CO_06861","CO_57935",0.991,0.008,0,0.004,68564,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57935","Boyer",14,"dad","Boyer-14","","Boyer_14_"
"CO_06861","CO_57939",0.995,0.005,0,0.003,69314,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57939","Make Believe",74,"mom","MakeBelieve-74","","Make Believe_74_"
"CO_06861","CO_57934",0.993,0.007,0,0.003,63750,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57934","Boyer",3,"mom","Boyer-03","","Boyer_3_"
"CO_06861","CO_57933",0.987,0.013,0,0.007,64910,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57933","Cooks",18,"dad","Cooks-18","","Cooks_18_"
"CO_06861","CO_57941",0.984,0.012,0.004,0.01,66216,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57941","Make Believe",69,"mom","MakeBelieve-69","","Make Believe_69_"
"CO_06861","CO_57930",0.986,0.014,0,0.007,64492,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57930","Blue Cloud",NA,"dad","none","","Blue Cloud_NA_"
"CO_06861","CO_57945",0.991,0,0.009,0.009,68888,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57945","Plumbumpy",1,"mom","Plum-01","","Plumbumpy_1_"
"CO_06861","CO_57943",0.986,0.014,0.001,0.008,70328,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57943","Struthers",23,"mom","Struthers-23","","Struthers_23_"
"CO_06861","CO_57944",0.992,0.008,0,0.004,70535,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57944","Plumbumpy",1,"dad","Plum-01","","Plumbumpy_1_"
"CO_06861","CO_57947",0.991,0.007,0.003,0.006,68747,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57947","Blue Cloud",28,"dad","Nixon-01","","Blue Cloud_28_"
"CO_06861","CO_57948",0.992,0.008,0.001,0.005,67617,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57948","Cooks",15,"mom","Cooks-15","","Cooks_15_"
"CO_06861","CO_57950",0.99,0.009,0.001,0.005,67576,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57950","Speedwell",1,"mom","Speedwell-01","","Speedwell_1_"
"CO_06861","CO_57949",0.99,0.009,0,0.005,69553,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57949","Speedwell",1,"dad","Speedwell-01","","Speedwell_1_"
"CO_06861","CO_57946",0.986,0.014,0,0.007,67388,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57946","Blue Cloud",28,"mom","Nixon-01","","Blue Cloud_28_"
"CO_06861","CO_57956",0.992,0.007,0,0.004,63203,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57956","Karens",1,"mom","Karens-01","","Karens_1_"
"CO_06861","CO_57954",0.992,0.008,0,0.004,67271,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57954","Cathys",1,"mom","Cathys-01","","Cathys_1_"
"CO_06861","CO_57955",0.987,0.012,0.001,0.007,67874,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57955","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57970",0.988,0.01,0.002,0.007,68850,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57970","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57962",0.988,0.012,0,0.006,67028,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57962","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57963",0.99,0.009,0,0.005,65544,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57963","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57977",0.993,0.007,0,0.004,67961,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57977","Red Wagon",1,"dad","RedWagon-01","","Red Wagon_1_"
"CO_06861","CO_57972",0.989,0.011,0,0.005,64289,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57972","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_65016",0.993,0.006,0.001,0.004,71739,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65016","Boyer",3,"dad","Boyer-03","","Boyer_3_"
"CO_06861","CO_57978",0.988,0.011,0.001,0.007,62731,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57978","Red Wagon",1,"mom","RedWagon-01","","Red Wagon_1_"
"CO_06861","CO_64928",0.988,0.011,0.001,0.006,63814,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-64928","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_64920",0.988,0.012,0,0.006,66608,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-64920","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_65014",0.99,0.01,0,0.005,70061,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65014","Boyer",2,"dad","Boyer-02","","Boyer_2_"
"CO_06861","CO_65015",0.989,0.01,0,0.006,74743,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65015","Boyer",14,"mom","Boyer-14","","Boyer_14_"
"CO_06861","CO_65017",0.986,0.013,0.001,0.007,67472,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65017","Make Believe",34,"dad","MakeBelieve-34","","Make Believe_34_"
"CO_06861","CO_64924",0.991,0.009,0,0.005,68417,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-64924","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_65018",0.992,0.008,0,0.004,67688,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65018","Make Believe",17,"dad","MakeBelieve-17","","Make Believe_17_"
"CO_06861","CO_65019",0.98,0.02,0,0.01,68025,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65019","Make Believe",17,"mom","MakeBelieve-17","","Make Believe_17_"
"CO_06861","CO_83118",0.991,0.008,0.001,0.005,69043,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2811-83118","Cooks",15,"dad","Cooks-15","","Cooks_15_"
"CO_06861","CO_65020",0.989,0.011,0,0.006,66773,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65020","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_65023",0.975,0.025,0,0.013,68670,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65023","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_83123",0.988,0.012,0,0.006,67456,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2811-83123","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_83258",0.987,0.012,0,0.007,70521,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57953",0.996,0,0.004,0.004,75011,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_06861","CO_57931",0.989,0.008,0.003,0.007,73938,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_06861","CO_57687",0.992,0.007,0,0.004,76612,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_06861","CO_57952",0.993,0.007,0,0.004,74750,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_06861","CO_57976",0.989,0.009,0.002,0.007,78159,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_06861","CO_57967",0.989,0.01,0.001,0.006,77122,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_06861","CO_57958",0.988,0.012,0,0.006,74413,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_64921",0.993,0.007,0,0.004,75536,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_65021",0.989,0.011,0,0.006,74786,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_06861","CO_57980",0.986,0.014,0,0.007,49758,"2811-06861","Boyer",9,"mom","Boyer-09","","Boyer_9_","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_57518","CO_57578",0.99,0.006,0.003,0.007,74476,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57578","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57567",0.983,0.016,0.001,0.009,75636,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57567","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57574",0.991,0.009,0,0.004,74234,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57574","Cooks",2,"dad","Cooks-02","","Cooks_2_"
"CO_57518","CO_57575",0.993,0.006,0,0.003,76735,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57575","Cooks",4,"mom","Cooks-04","","Cooks_4_"
"CO_57518","CO_57582",0.989,0.01,0,0.005,78387,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57582","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57579",0.99,0.01,0,0.005,74543,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57579","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57638",0.988,0.012,0,0.006,77574,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57638","Cooks",29,"dad","Cooks-29","","Cooks_29_"
"CO_57518","CO_57685",0.994,0.006,0.001,0.003,78032,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57685","Boyer",13,"mom","Boyer-13","","Boyer_13_"
"CO_57518","CO_57642",0.991,0.009,0,0.004,78076,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57642","Cooks",4,"dad","Cooks-04","","Cooks_4_"
"CO_57518","CO_57614",0.989,0.011,0,0.005,76227,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57614","Blue Cloud",22,"dad","BlueCloud-22","","Blue Cloud_22_"
"CO_57518","CO_57659",0.992,0.008,0,0.004,69218,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57659","Blue Cloud",4,"dad","BlueCloud-04","","Blue Cloud_4_"
"CO_57518","CO_57608",0.985,0.015,0,0.008,76211,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57608","Urban Farm Girlz",4,"mom","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_57518","CO_57683",0.991,0.009,0,0.005,74714,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57683","Struthers",3,"mom","Struthers-03","","Struthers_3_"
"CO_57518","CO_57674",0.991,0.009,0,0.004,78026,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57674","Struthers",3,"dad","Struthers-03","","Struthers_3_"
"CO_57518","CO_57695",0.989,0.01,0,0.005,79909,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57695","Quick",NA,"dad","none","","Quick_NA_"
"CO_57518","CO_57759",0.99,0.008,0.002,0.006,82275,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57759","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57745",0.989,0.011,0,0.005,75457,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57745","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57764",0.992,0.007,0,0.004,71758,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57764","Urban Farm Girlz",8,"mom","UrbanFarm-08","","Urban Farm Girlz_8_"
"CO_57518","CO_57772",0.986,0.01,0.004,0.009,74069,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57772","Cooks",2.2,"dad","Cooks-02.2","","Cooks_2.2_"
"CO_57518","CO_57758",0.99,0.01,0,0.005,80684,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57758","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57757",0.99,0.01,0,0.005,75939,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57757","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57756",0.988,0.012,0,0.006,78388,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57756","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57762",0.986,0.014,0,0.007,78339,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57762","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57763",0.985,0.015,0,0.007,78266,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57763","CHR",NA,"dad","none","","CHR_NA_"
"CO_57518","CO_57765",0.993,0.007,0,0.004,72927,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57765","Urban Farm Girlz",8,"dad","UrbanFarm-08","","Urban Farm Girlz_8_"
"CO_57518","CO_57771",0.989,0.011,0,0.006,73762,"2850-57518","Make Believe",69,"dad","MakeBelieve-69","","Make Believe_69_","2850-57771","Cooks",4.2,"mom","Cooks-04.2","","Cooks_4.2_"
