"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_83148","CO_E114",0.986,0.014,0,0.007,66041,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E114","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_83148","CO_E117",0.987,0.011,0.001,0.007,61550,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E117","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_83148","CO_E111",0.981,0.019,0,0.009,61468,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E111","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_83148","CO_E115",0.986,0.013,0,0.007,58163,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E115","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_83148","CO_E119",0.991,0.008,0,0.004,59954,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E119","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_83148","CO_E116",0.987,0.013,0,0.007,60391,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E116","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_83148","CO_E121",0.989,0.011,0,0.006,62288,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E121","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_83148","CO_E124",0.995,0.005,0,0.002,79943,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E124","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_83148","CO_E130",0.99,0.009,0.002,0.006,77910,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E130","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_83148","CO_E126",0.992,0.008,0,0.004,79283,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E126","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_83148","CO_E123",0.991,0.009,0,0.004,61994,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E123","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_83148","CO_E127",0.993,0.007,0,0.004,59102,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E127","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_83148","CO_E125",0.992,0.008,0,0.004,58953,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E125","Boyer",13,"egg","Boyer-13","collected","Boyer_13_collected"
"CO_83148","CO_E129",0.986,0.014,0,0.007,79383,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E129","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_83148","CO_E128",0.988,0.012,0,0.006,63998,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E128","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_83148","CO_E131",0.99,0.01,0,0.005,78951,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E131","Cooks",18,"egg","Cooks-18","collected","Cooks_18_collected"
"CO_83148","CO_E122",0.99,0.01,0,0.005,61305,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E122","Blue Cloud",22,"egg","BlueCloud-22","collected","Blue Cloud_22_collected"
"CO_83148","CO_E132",0.902,0.097,0,0.049,79234,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E132","Make Believe",17,"egg","MakeBelieve-17","collected","Make Believe_17_collected"
"CO_83148","CO_E134",0.994,0.006,0,0.003,79549,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E134","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_83148","CO_E135",0.992,0.008,0,0.004,77857,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E135","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_83148","CO_E133",0.991,0.009,0,0.005,58796,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E133","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_83148","CO_E136",0.993,0.007,0,0.003,60351,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E136","Make Believe",74,"egg","MakeBelieve-74","collected","Make Believe_74_collected"
"CO_83148","CO_E138",0.99,0.01,0,0.005,79894,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E138","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_83148","CO_E139",0.99,0.01,0,0.005,79579,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E139","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_83148","CO_E140",0.991,0.009,0,0.004,79666,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E140","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_83148","CO_E141",0.987,0.013,0.001,0.007,67009,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E141","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_83148","CO_E144",0.991,0.009,0,0.005,80156,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E144","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_83148","CO_E137",0.979,0.021,0,0.011,56727,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E137","Make Believe",34,"egg","MakeBelieve-34","collected","Make Believe_34_collected"
"CO_83148","CO_E142",0.99,0.01,0,0.005,58382,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E142","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_83148","CO_E143",0.986,0.014,0,0.007,65447,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E143","Boyer",14,"egg","Boyer-14","collected","Boyer_14_collected"
"CO_83148","CO_E147",0.993,0.007,0,0.004,79120,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E147","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_83148","CO_E146",0.99,0.01,0,0.005,79055,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E146","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_83148","CO_E148",0.994,0.006,0,0.003,78913,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E148","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_83148","CO_E150",0.995,0.005,0,0.003,79499,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E150","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_83148","CO_E149",0.991,0.009,0,0.005,77588,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E149","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_83148","CO_E152",0.994,0.006,0,0.003,63567,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E152","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_83148","CO_E145",0.986,0.014,0,0.007,60058,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E145","Boyer",3,"egg","Boyer-03","collected","Boyer_3_collected"
"CO_83148","CO_E153",0.993,0.007,0,0.003,59432,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E153","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_83148","CO_E157",0.995,0.001,0.004,0.005,79197,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E157","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_83148","CO_E156",0.995,0.005,0,0.003,78203,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E156","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_83148","CO_E158",0.991,0.006,0.002,0.006,79331,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E158","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_83148","CO_E154",0.993,0.007,0,0.004,59103,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E154","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_83148","CO_E151",0.99,0.01,0,0.005,61222,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E151","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_83148","CO_E155",0.992,0.008,0,0.004,61998,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E155","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_83148","CO_E160",0.989,0.01,0,0.005,79724,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E160","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_83148","CO_57687",0.993,0.007,0.001,0.004,75983,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_"
"CO_83148","CO_57958",0.992,0.005,0.003,0.006,73824,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57958","CHR",NA,"dad","none","","CHR_NA_"
"CO_83148","CO_E159",0.989,0.011,0,0.005,59373,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E159","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_83148","CO_33722",0.987,0.012,0,0.007,76339,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2881-33722","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_83148","CO_34138",0.993,0.007,0,0.004,76297,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2881-34138","Boyer",15,"kid","Boyer-15","1","Boyer_15_1"
"CO_83148","CO_E161",0.99,0.01,0,0.005,62569,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E161","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_83148","CO_33813",0.993,0.007,0,0.003,61524,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2881-33813","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_83148","CO_57952",0.991,0.009,0,0.005,74135,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57952","Jays",1,"mom","Jays-01","","Jays_1_"
"CO_83148","CO_57953",0.991,0.009,0,0.004,74452,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_"
"CO_83148","CO_57967",0.988,0.012,0,0.006,76421,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57967","Green Mill",2,"dad","none","","Green Mill_2_"
"CO_83148","CO_57931",0.984,0.016,0,0.008,73362,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_"
"CO_83148","CO_83476",0.996,0,0.004,0.004,76488,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83476","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_83148","CO_83172",0.993,0.006,0.001,0.004,75422,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83172","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_83148","CO_57976",0.99,0.01,0,0.005,77531,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_"
"CO_83148","CO_83182",0.918,0.079,0.004,0.043,77353,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83182","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_83148","CO_65021",0.992,0.007,0,0.004,74224,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2870-65021","CHR",NA,"dad","none","","CHR_NA_"
"CO_83148","CO_83180",0.901,0.093,0.006,0.052,72901,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83180","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_83148","CO_57980",0.986,0.014,0,0.007,49540,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_"
"CO_83148","CO_64921",0.981,0.019,0,0.01,74940,"2811-83148","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2870-64921","CHR",NA,"dad","none","","CHR_NA_"
"CO_83149","CO_83153",0.991,0.008,0.001,0.005,69119,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83149","CO_83152",0.993,0.006,0,0.003,77234,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83149","CO_83150",0.332,0.36,0.309,0.488,64498,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83150","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_83149","CO_83155",0.987,0.01,0.003,0.008,67037,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_83149","CO_83158",0.988,0.004,0.008,0.01,62125,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83149","CO_83156",0.991,0.009,0,0.005,72270,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_83149","CO_83154",0.99,0.01,0,0.005,64717,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83149","CO_83157",0.989,0.01,0,0.005,68969,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83149","CO_83159",0.991,0.008,0,0.004,65204,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83149","CO_83160",0.992,0.008,0,0.004,69667,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83149","CO_83161",0.99,0.009,0,0.005,61443,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83149","CO_83162",0.993,0.007,0,0.004,65969,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_83149","CO_83151",0.347,0.452,0.201,0.427,69416,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_83149","CO_83163",0.993,0.007,0,0.003,58356,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83163","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_83149","CO_83164",0.993,0.007,0,0.004,68916,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83164","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_83149","CO_83165",0.992,0.008,0,0.004,72109,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83165","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_83149","CO_83167",0.992,0.008,0,0.004,69325,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83167","Jays",1,"kid","Jays-01","1","Jays_1_1"
"CO_83149","CO_83166",0.988,0.012,0,0.006,65250,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83166","Jays",1,"kid","Jays-01","1","Jays_1_1"
"CO_83149","CO_83170",0.992,0.008,0,0.004,65487,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83170","Jays",1,"kid","Jays-01","1","Jays_1_1"
"CO_83149","CO_83169",0.991,0.009,0,0.005,67434,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83169","Jays",1,"kid","Jays-01","1","Jays_1_1"
"CO_83149","CO_83168",0.993,0.007,0,0.003,70211,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83168","Jays",1,"kid","Jays-01","1","Jays_1_1"
"CO_83149","CO_83171",0.993,0.007,0,0.004,69365,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83171","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_83149","CO_83173",0.991,0.008,0,0.004,68938,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83173","Urban Farm Girlz",8.2,"kid","UrbanFarm-08","2","Urban Farm Girlz_8.2_2"
"CO_83149","CO_83174",0.992,0.007,0,0.004,68682,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83174","Urban Farm Girlz",8.2,"kid","UrbanFarm-08","2","Urban Farm Girlz_8.2_2"
"CO_83149","CO_83178",0.618,0.341,0.04,0.211,64578,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83178","Struthers",25,"kid","Struthers-24","2","Struthers_25_2"
"CO_83149","CO_83175",0.991,0.009,0,0.005,64079,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83175","Urban Farm Girlz",8.2,"kid","UrbanFarm-08","2","Urban Farm Girlz_8.2_2"
"CO_83149","CO_83188",0.993,0.006,0.001,0.004,69999,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83188","Cathys",2,"kid","Cathys-01","2","Cathys_2_2"
"CO_83149","CO_83183",0.866,0.121,0.013,0.073,65264,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83183","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_83149","CO_83181",0.933,0.061,0.005,0.036,63683,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83181","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_83149","CO_83190",0.993,0.007,0,0.004,63314,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83190","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_83149","CO_83189",0.993,0.007,0,0.004,65313,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83189","Cathys",2,"kid","Cathys-01","2","Cathys_2_2"
"CO_83149","CO_83192",0.987,0.012,0.001,0.007,68011,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83192","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_83149","CO_83191",0.991,0.009,0,0.005,65671,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83191","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_83149","CO_83179",0.916,0.084,0,0.042,62938,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83179","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_83149","CO_83193",0.988,0.012,0,0.006,63414,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83193","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_83149","CO_83194",0.979,0.019,0.002,0.011,63270,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83194","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_83149","CO_83370",0.991,0.002,0.007,0.008,65940,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83370","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_83149","CO_83177",0.312,0.471,0.217,0.453,57957,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83177","Struthers",25,"kid","Struthers-24","2","Struthers_25_2"
"CO_83149","CO_83196",0.988,0.011,0,0.006,65055,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83196","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_83149","CO_83195",0.988,0.012,0,0.006,64533,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83195","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_83149","CO_83258",0.979,0.021,0.001,0.011,67854,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_83149","CO_83373",0.987,0.013,0,0.007,65367,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83373","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_83149","CO_83372",0.988,0.012,0,0.006,65557,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83372","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_83149","CO_83475",0.99,0.01,0,0.005,69499,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83475","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_83149","CO_83477",0.989,0.011,0,0.005,67064,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83477","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_83149","CO_83374",0.989,0.011,0,0.006,61080,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83374","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_83149","CO_83478",0.987,0.013,0,0.007,61181,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83478","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_83149","CO_83176",0.306,0.432,0.262,0.478,60324,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","2811-83176","Struthers",25,"kid","Struthers-24","2","Struthers_25_2"
"CO_83149","CO_E088",0.995,0.005,0,0.003,77399,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E088","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_83149","CO_E085",0.991,0.009,0,0.005,60083,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E085","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_83149","CO_E086",0.993,0.007,0,0.004,77064,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E086","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_83149","CO_E089",0.991,0.008,0.001,0.005,59178,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E089","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_83149","CO_E087",0.991,0.009,0,0.005,28605,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E087","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_83149","CO_E091",0.991,0.009,0.001,0.005,66231,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E091","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_83149","CO_E096",0.848,0.136,0.017,0.084,74776,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E096","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_83149","CO_E092",0.993,0.007,0,0.004,60520,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E092","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_83149","CO_E095",0.91,0.085,0.005,0.048,76941,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E095","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_83149","CO_E097",0.957,0.031,0.012,0.027,73083,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E097","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_83149","CO_E090",0.989,0.011,0,0.005,62519,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E090","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_83149","CO_E093",0.987,0.013,0,0.006,62510,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E093","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_83149","CO_E101",0.981,0.007,0.012,0.015,17067,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E101","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_83149","CO_E094",0.988,0.012,0,0.006,56873,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E094","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_83149","CO_E099",0.992,0.008,0,0.004,60378,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E099","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_83149","CO_E106",0.918,0.075,0.007,0.044,77542,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E106","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_83149","CO_E098",0.983,0.017,0,0.009,75878,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E098","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_83149","CO_E100",0.989,0.01,0,0.006,57199,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E100","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_83149","CO_E102",0.964,0.035,0.001,0.018,76127,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E102","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_83149","CO_E107",0.877,0.117,0.006,0.064,77059,"2811-83149","Struthers",24,"kid","Struthers-24","1","Struthers_24_1","E107","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
