"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_65021","CO_83150",0.989,0.011,0,0.005,69031,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83150","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_83258","CO_83151",0.982,0.018,0,0.009,69830,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57953","CO_83151",0.99,0.01,0.001,0.005,74364,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57931","CO_83151",0.99,0.009,0.001,0.005,73290,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57687","CO_83151",0.992,0.008,0,0.004,75881,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57952","CO_83151",0.989,0.011,0,0.005,74076,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57967","CO_83151",0.991,0.009,0,0.004,76285,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57958","CO_83151",0.985,0.015,0,0.008,73743,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_64921","CO_83151",0.991,0.009,0,0.004,74822,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57976","CO_83151",0.983,0.016,0,0.008,77439,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_57980","CO_83151",0.983,0.016,0.001,0.009,49403,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_65021","CO_83151",0.988,0.012,0,0.006,74050,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83151","Struthers",24,"kid","Struthers-24","1","Struthers_24_1"
"CO_83258","CO_83152",0.989,0.002,0.009,0.01,77760,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57687","CO_83152",0.988,0.011,0.001,0.006,84546,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57952","CO_83152",0.99,0.008,0.002,0.006,82515,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57953","CO_83152",0.989,0.011,0,0.006,82856,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57931","CO_83152",0.986,0.014,0,0.007,81614,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57976","CO_83152",0.98,0.019,0.001,0.011,86276,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57967","CO_83152",0.987,0.013,0,0.006,85047,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_64921","CO_83152",0.988,0.011,0.001,0.007,83383,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57958","CO_83152",0.977,0.023,0,0.011,82181,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57980","CO_83152",0.979,0.021,0.001,0.011,54948,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_65021","CO_83152",0.987,0.013,0,0.007,82552,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83152","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83258","CO_83153",0.983,0.015,0.002,0.009,69617,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57931","CO_83153",0.99,0.01,0,0.005,73049,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57952","CO_83153",0.988,0.011,0,0.006,73783,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57687","CO_83153",0.982,0.017,0.001,0.009,75654,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57958","CO_83153",0.969,0.03,0.002,0.016,73551,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57953","CO_83153",0.988,0.012,0,0.006,74156,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57976","CO_83153",0.978,0.022,0,0.011,77180,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57967","CO_83153",0.986,0.014,0,0.007,76082,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_64921","CO_83153",0.991,0.009,0,0.004,74609,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57980","CO_83153",0.98,0.019,0.001,0.011,49238,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_65021","CO_83153",0.971,0.026,0.004,0.016,73862,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83153","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83258","CO_83154",0.985,0.015,0,0.007,65206,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57953","CO_83154",0.993,0.002,0.004,0.005,69358,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57958","CO_83154",0.979,0.001,0.02,0.02,68772,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57687","CO_83154",0.984,0.014,0.001,0.008,70808,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57931","CO_83154",0.99,0.01,0,0.005,68359,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57952","CO_83154",0.989,0.01,0,0.005,69097,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57976","CO_83154",0.98,0.019,0.001,0.011,72174,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57980","CO_83154",0.982,0.015,0.002,0.01,46127,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_64921","CO_83154",0.989,0.011,0,0.006,69760,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_65021","CO_83154",0.977,0.023,0,0.011,69091,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_57967","CO_83154",0.989,0.011,0,0.005,71178,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83154","Struthers",3,"kid","Struthers-03","1","Struthers_3_1"
"CO_83258","CO_83155",0.985,0.015,0,0.008,67482,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57953","CO_83155",0.988,0.01,0.002,0.007,71886,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57687","CO_83155",0.989,0.011,0,0.006,73323,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57931","CO_83155",0.983,0.017,0,0.009,70856,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57952","CO_83155",0.989,0.011,0,0.006,71575,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57976","CO_83155",0.969,0.026,0.005,0.018,74845,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57958","CO_83155",0.983,0.017,0,0.009,71286,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57967","CO_83155",0.983,0.016,0,0.009,73747,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57980","CO_83155",0.984,0.015,0.001,0.008,47692,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_65021","CO_83155",0.974,0.026,0,0.013,71587,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_64921","CO_83155",0.983,0.017,0,0.009,72295,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83155","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_83258","CO_83156",0.975,0.024,0.001,0.013,72704,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57687","CO_83156",0.988,0.012,0,0.006,79056,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57931","CO_83156",0.982,0.017,0.002,0.01,76280,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57952","CO_83156",0.986,0.014,0,0.007,77107,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57953","CO_83156",0.977,0.022,0,0.012,77441,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57958","CO_83156",0.967,0.032,0.001,0.017,76862,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57967","CO_83156",0.978,0.022,0.001,0.012,79521,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57976","CO_83156",0.972,0.025,0.003,0.016,80640,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_64921","CO_83156",0.985,0.014,0.001,0.008,77930,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_65021","CO_83156",0.961,0.037,0.002,0.02,77176,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_57980","CO_83156",0.979,0.02,0.001,0.011,51376,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83156","Struthers",23,"kid","Struthers-23","1","Struthers_23_1"
"CO_83258","CO_83157",0.979,0.02,0,0.01,69508,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57687","CO_83157",0.993,0.007,0,0.004,75484,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_64921","CO_83157",0.988,0.001,0.01,0.011,74393,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57967","CO_83157",0.99,0.009,0.001,0.006,75953,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57931","CO_83157",0.985,0.015,0,0.008,72835,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57958","CO_83157",0.985,0.014,0.001,0.008,73380,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57976","CO_83157",0.984,0.015,0,0.008,76974,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57953","CO_83157",0.992,0.008,0,0.004,73974,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57952","CO_83157",0.987,0.013,0,0.007,73647,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57980","CO_83157",0.983,0.015,0.001,0.009,49151,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_65021","CO_83157",0.984,0.016,0,0.008,73695,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83157","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83258","CO_83158",0.971,0.022,0.007,0.018,62544,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57687","CO_83158",0.991,0.004,0.004,0.006,67912,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57952","CO_83158",0.989,0.005,0.006,0.008,66294,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57931","CO_83158",0.988,0.012,0,0.006,65569,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57976","CO_83158",0.984,0.015,0.001,0.008,69272,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57967","CO_83158",0.989,0.011,0,0.006,68279,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57958","CO_83158",0.985,0.015,0,0.008,66055,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57953","CO_83158",0.989,0.011,0,0.006,66570,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_64921","CO_83158",0.983,0.017,0.001,0.009,67005,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57980","CO_83158",0.98,0.019,0.001,0.01,44133,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_65021","CO_83158",0.982,0.018,0,0.009,66338,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83158","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83258","CO_83159",0.981,0.016,0.003,0.011,65645,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57687","CO_83159",0.99,0.01,0,0.005,71262,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57976","CO_83159",0.982,0.01,0.008,0.013,72719,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57931","CO_83159",0.981,0.018,0.001,0.01,68799,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57953","CO_83159",0.991,0.009,0,0.005,69930,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57952","CO_83159",0.99,0.01,0,0.005,69611,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57967","CO_83159",0.986,0.012,0.002,0.008,71700,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_64921","CO_83159",0.986,0.01,0.004,0.009,70265,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57958","CO_83159",0.978,0.022,0,0.011,69353,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_65021","CO_83159",0.984,0.016,0,0.008,69693,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57980","CO_83159",0.972,0.027,0.001,0.014,46314,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83159","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83258","CO_83160",0.986,0.006,0.008,0.011,70225,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57953","CO_83160",0.993,0.007,0.001,0.004,74700,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57687","CO_83160",0.993,0.007,0,0.003,76253,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57952","CO_83160",0.992,0.008,0,0.004,74457,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57931","CO_83160",0.983,0.017,0.001,0.009,73636,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57958","CO_83160",0.979,0.021,0,0.011,74100,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57976","CO_83160",0.984,0.016,0,0.008,77801,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_64921","CO_83160",0.987,0.013,0,0.007,75191,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57980","CO_83160",0.986,0.013,0,0.007,49646,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_65021","CO_83160",0.982,0.017,0.002,0.01,74456,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57967","CO_83160",0.984,0.016,0,0.008,76721,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83160","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83258","CO_83161",0.976,0.023,0.001,0.012,61843,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57687","CO_83161",0.991,0.009,0,0.005,67224,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57931","CO_83161",0.99,0.01,0,0.005,64870,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57952","CO_83161",0.99,0.01,0,0.005,65482,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57953","CO_83161",0.993,0.007,0,0.004,65820,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57967","CO_83161",0.985,0.014,0,0.008,67581,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57958","CO_83161",0.98,0.02,0,0.01,65363,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57976","CO_83161",0.984,0.016,0,0.008,68497,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_65021","CO_83161",0.988,0.011,0.001,0.006,65584,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_57980","CO_83161",0.987,0.012,0.001,0.007,43686,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_64921","CO_83161",0.983,0.017,0,0.009,66257,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83161","Plumbumpy",1,"kid","Plum-01","1","Plumbumpy_1_1"
"CO_83258","CO_83162",0.987,0.008,0.005,0.009,66386,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57931","CO_83162",0.99,0.009,0.001,0.005,69678,"2850-57931","Cooks",2,"mom","Cooks-02","","Cooks_2_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57687","CO_83162",0.989,0.01,0,0.005,72165,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57952","CO_83162",0.99,0.009,0,0.005,70401,"2850-57952","Jays",1,"mom","Jays-01","","Jays_1_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57958","CO_83162",0.981,0.017,0.002,0.011,70100,"2850-57958","CHR",NA,"dad","none","","CHR_NA_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_64921","CO_83162",0.989,0.007,0.004,0.008,71145,"2870-64921","CHR",NA,"dad","none","","CHR_NA_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57967","CO_83162",0.987,0.012,0,0.006,72533,"2850-57967","Green Mill",2,"dad","none","","Green Mill_2_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57976","CO_83162",0.986,0.014,0,0.007,73572,"2850-57976","Urban Farm Girlz",4,"dad","UrbanFarm-07","","Urban Farm Girlz_4_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57980","CO_83162",0.971,0.022,0.007,0.018,46996,"2850-57980","Cooks",4.2,"dad","Cooks-04.2","","Cooks_4.2_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_65021","CO_83162",0.987,0.013,0,0.007,70458,"2870-65021","CHR",NA,"dad","none","","CHR_NA_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57953","CO_83162",0.203,0.735,0.062,0.429,70743,"2850-57953","Cathys",1,"dad","Cathys-01","","Cathys_1_","2811-83162","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_83258","CO_83163",0.984,0.015,0.001,0.008,58785,"2811-83258","CHR",NA,"dad","none","","CHR_NA_","2811-83163","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
"CO_57687","CO_83163",0.992,0.006,0.002,0.005,63846,"2850-57687","Boyer",2,"mom","Boyer-02","","Boyer_2_","2811-83163","Cathys",1,"kid","Cathys-01","1","Cathys_1_1"
